Grid_ID,Date,Crime_Count
1209_7760,2020-03-09,1
1209_7760,2020-03-11,1
1209_7760,2020-03-12,2
1209_7760,2020-03-17,1
1209_7760,2020-03-18,1
1209_7760,2020-03-20,1
1209_7760,2020-03-24,1
1209_7760,2020-04-02,1
1209_7760,2020-04-04,1
1209_7760,2020-04-08,1
1209_7760,2020-04-15,2
1209_7760,2020-04-17,2
1209_7760,2020-04-21,1
1209_7760,2020-04-22,1
1209_7760,2020-04-24,1
1209_7760,2020-04-27,2
1209_7760,2020-04-28,1
1209_7760,2020-05-02,1
1209_7760,2020-05-05,1
1209_7760,2020-05-07,2
1209_7760,2020-05-08,1
1209_7760,2020-05-11,3
1209_7760,2020-05-12,1
1209_7760,2020-05-18,2
1209_7760,2020-05-19,1
1209_7760,2020-05-21,2
1209_7760,2020-05-22,4
1209_7760,2020-05-26,3
1209_7760,2020-05-29,1
1209_7760,2020-06-01,1
1209_7760,2020-06-02,2
1209_7760,2020-06-03,3
1209_7760,2020-06-04,1
1209_7760,2020-06-05,2
1209_7760,2020-06-06,1
1209_7760,2020-06-08,1
1209_7760,2020-06-09,1
1209_7760,2020-06-11,2
1209_7760,2020-06-12,1
1209_7760,2020-06-13,2
1209_7760,2020-06-16,2
1209_7760,2020-06-18,1
1209_7760,2020-06-20,1
1209_7760,2020-06-22,1
1209_7760,2020-06-23,2
1209_7760,2020-06-25,1
1209_7760,2020-06-27,1
1209_7760,2020-07-14,3
1209_7760,2020-07-20,2
1209_7760,2020-07-21,1
1209_7760,2020-07-22,1
1209_7760,2020-07-23,2
1209_7760,2020-07-24,2
1209_7760,2020-07-25,2
1209_7760,2020-07-27,1
1209_7760,2020-07-28,1
1209_7760,2020-07-29,2
1209_7760,2020-07-30,3
1209_7760,2020-08-03,1
1209_7760,2020-08-04,2
1209_7760,2020-08-05,1
1209_7760,2020-08-06,1
1209_7760,2020-08-07,2
1209_7760,2020-08-08,3
1209_7760,2020-08-11,3
1209_7760,2020-08-12,1
1209_7760,2020-08-13,2
1209_7760,2020-08-14,2
1209_7760,2020-08-17,2
1209_7760,2020-08-18,1
1209_7760,2020-08-19,1
1209_7760,2020-08-20,2
1209_7760,2020-08-24,1
1209_7760,2020-08-25,1
1209_7760,2020-08-28,1
1209_7760,2020-08-29,2
1209_7760,2020-08-31,1
1209_7760,2020-09-01,1
1209_7760,2020-09-03,2
1209_7760,2020-09-04,2
1209_7760,2020-09-07,2
1209_7760,2020-09-08,3
1209_7760,2020-09-09,1
1209_7760,2020-09-10,1
1209_7760,2020-09-14,2
1209_7760,2020-09-15,2
1209_7760,2020-09-16,4
1209_7760,2020-09-17,1
1209_7760,2020-09-18,3
1209_7760,2020-09-19,1
1209_7760,2020-09-21,2
1209_7760,2020-09-24,2
1209_7760,2020-09-25,2
1209_7760,2020-09-26,1
1209_7760,2020-09-28,3
1209_7760,2020-09-29,1
1209_7760,2020-10-01,2
1209_7760,2020-10-03,3
1209_7760,2020-10-05,1
1209_7760,2020-10-08,1
1209_7760,2020-10-12,2
1209_7760,2020-10-13,2
1209_7760,2020-10-15,1
1209_7760,2020-10-20,1
1209_7760,2020-10-21,1
1209_7760,2020-10-22,1
1209_7760,2020-10-27,1
1209_7760,2020-10-28,1
1209_7760,2020-10-29,2
1209_7760,2020-11-02,3
1209_7760,2020-11-04,1
1209_7760,2020-11-05,1
1209_7760,2020-11-06,1
1209_7760,2020-11-07,1
1209_7760,2020-11-13,3
1209_7760,2020-11-14,2
1209_7760,2020-11-16,1
1209_7760,2020-11-17,3
1209_7760,2020-11-18,1
1209_7760,2020-11-19,2
1209_7760,2020-11-20,2
1209_7760,2020-11-23,2
1209_7760,2020-11-25,2
1209_7760,2020-11-27,2
1209_7760,2020-11-28,1
1209_7760,2020-11-30,1
1209_7760,2020-12-01,2
1209_7760,2020-12-02,1
1209_7760,2020-12-03,2
1209_7760,2020-12-05,1
1209_7760,2020-12-08,1
1209_7760,2020-12-10,2
1209_7760,2020-12-11,1
1209_7760,2020-12-12,1
1209_7760,2020-12-14,3
1209_7760,2020-12-15,2
1209_7760,2020-12-16,2
1209_7760,2020-12-18,3
1209_7760,2020-12-21,3
1209_7760,2020-12-22,2
1209_7760,2020-12-23,1
1209_7760,2020-12-24,1
1209_7760,2020-12-25,1
1209_7760,2020-12-26,2
1209_7760,2020-12-27,4
1209_7760,2020-12-28,1
1209_7760,2020-12-29,4
1209_7760,2021-01-04,2
1209_7760,2021-01-05,2
1209_7760,2021-01-06,2
1209_7760,2021-01-07,2
1209_7760,2021-01-11,1
1209_7760,2021-01-13,1
1209_7760,2021-01-14,1
1209_7760,2021-01-15,1
1209_7760,2021-01-16,1
1209_7760,2021-01-18,1
1209_7760,2021-01-19,1
1209_7760,2021-01-21,1
1209_7760,2021-01-23,2
1209_7760,2021-01-27,1
1209_7760,2021-01-28,1
1209_7760,2021-01-29,1
1209_7760,2021-01-30,1
1209_7760,2021-02-09,2
1209_7760,2021-02-10,1
1209_7760,2021-02-11,1
1209_7760,2021-02-18,1
1209_7760,2021-02-19,1
1209_7760,2021-02-22,1
1209_7760,2021-03-01,1
1209_7760,2021-03-02,1
1209_7760,2021-03-08,1
1209_7760,2021-03-10,2
1209_7760,2021-03-12,1
1209_7760,2021-03-18,1
1209_7760,2021-03-20,1
1209_7760,2021-03-22,1
1209_7760,2021-03-26,2
1209_7760,2021-03-29,1
1209_7760,2021-03-30,1
1209_7760,2021-04-06,1
1209_7760,2021-04-08,1
1209_7760,2021-04-15,1
1209_7760,2021-04-29,1
1209_7760,2021-05-17,1
1209_7760,2021-05-19,1
1209_7760,2021-05-22,1
1209_7760,2021-05-25,2
1209_7760,2021-05-26,2
1209_7760,2021-05-28,1
1209_7760,2021-06-02,2
1209_7760,2021-06-03,1
1209_7760,2021-06-04,2
1209_7760,2021-06-07,1
1209_7760,2021-06-08,1
1209_7760,2021-06-10,1
1209_7760,2021-06-14,1
1209_7760,2021-06-16,2
1209_7760,2021-06-18,3
1209_7760,2021-06-22,3
1209_7760,2021-06-28,1
1209_7760,2021-07-01,1
1209_7760,2021-07-02,1
1209_7760,2021-07-03,1
1209_7760,2021-07-06,3
1209_7760,2021-07-07,1
1209_7760,2021-07-08,2
1209_7760,2021-07-13,1
1209_7760,2021-07-14,2
1209_7760,2021-07-16,4
1209_7760,2021-07-17,3
1209_7760,2021-07-19,2
1209_7760,2021-07-20,2
1209_7760,2021-07-21,2
1209_7760,2021-07-22,1
1209_7760,2021-07-23,2
1209_7760,2021-07-24,3
1209_7760,2021-07-26,2
1209_7760,2021-07-27,1
1209_7760,2021-07-28,1
1209_7760,2021-07-29,1
1209_7760,2021-07-30,2
1209_7760,2021-07-31,1
1209_7760,2021-08-02,2
1209_7760,2021-08-03,1
1209_7760,2021-08-04,1
1209_7760,2021-08-07,1
1209_7760,2021-08-09,1
1209_7760,2021-08-10,1
1209_7760,2021-08-11,1
1209_7760,2021-08-18,1
1209_7760,2021-08-19,1
1209_7760,2021-08-21,1
1209_7760,2021-08-23,2
1209_7760,2021-08-24,2
1209_7760,2021-08-26,1
1209_7760,2021-08-27,3
1209_7760,2021-08-30,1
1209_7760,2021-08-31,1
1209_7760,2021-09-02,2
1209_7760,2021-09-03,1
1209_7760,2021-09-06,1
1209_7760,2021-09-07,1
1209_7760,2021-09-13,2
1209_7760,2021-09-14,3
1209_7760,2021-09-15,2
1209_7760,2021-09-16,2
1209_7760,2021-09-17,1
1209_7760,2021-09-18,2
1209_7760,2021-09-20,1
1209_7760,2021-09-22,3
1209_7760,2021-09-23,3
1209_7760,2021-09-24,2
1209_7760,2021-09-25,1
1209_7760,2021-09-27,1
1209_7760,2021-09-29,1
1209_7760,2021-09-30,1
1209_7760,2021-10-01,1
1209_7760,2021-10-05,2
1209_7760,2021-10-07,1
1209_7760,2021-10-09,1
1209_7760,2021-10-12,2
1209_7760,2021-10-13,1
1209_7760,2021-10-21,2
1209_7760,2021-10-23,1
1209_7760,2021-10-26,1
1209_7760,2021-10-28,1
1209_7760,2021-10-29,1
1209_7760,2021-10-30,1
1209_7760,2021-11-02,1
1209_7760,2021-11-03,2
1209_7760,2021-11-08,1
1209_7760,2021-11-09,2
1209_7760,2021-11-10,1
1209_7760,2021-11-11,1
1209_7760,2021-11-12,3
1209_7760,2021-11-15,1
1209_7760,2021-11-17,1
1209_7760,2021-11-18,1
1209_7760,2021-11-25,1
1209_7760,2021-11-26,1
1209_7760,2021-11-27,1
1209_7760,2021-11-30,1
1209_7760,2021-12-04,1
1209_7760,2021-12-06,1
1209_7760,2021-12-08,2
1209_7760,2021-12-09,1
1209_7760,2021-12-11,1
1209_7760,2021-12-16,1
1209_7760,2021-12-17,1
1209_7760,2021-12-18,1
1209_7760,2021-12-20,3
1209_7760,2021-12-22,1
1209_7760,2021-12-23,1
1209_7760,2021-12-30,1
1209_7760,2021-12-31,1
1209_7760,2022-01-03,1
1209_7760,2022-01-05,1
1209_7760,2022-01-06,1
1209_7760,2022-01-22,1
1209_7760,2022-01-24,1
1209_7760,2022-01-25,2
1209_7760,2022-01-26,1
1209_7760,2022-01-28,1
1209_7760,2022-01-29,2
1209_7760,2022-01-31,2
1209_7760,2022-02-05,1
1209_7760,2022-02-07,1
1209_7760,2022-02-09,1
1209_7760,2022-02-10,1
1209_7760,2022-02-14,1
1209_7760,2022-02-16,2
1209_7760,2022-02-17,2
1209_7760,2022-02-18,1
1209_7760,2022-02-24,2
1209_7760,2022-02-25,1
1209_7760,2022-02-28,2
1209_7760,2022-03-02,2
1209_7760,2022-03-03,1
1209_7760,2022-03-04,1
1209_7760,2022-03-05,1
1209_7760,2022-03-09,1
1209_7760,2022-03-15,1
1209_7760,2022-03-16,1
1209_7760,2022-03-17,3
1209_7760,2022-03-18,1
1209_7760,2022-03-19,1
1209_7760,2022-03-23,1
1209_7760,2022-03-24,1
1209_7760,2022-03-25,1
1209_7760,2022-03-28,1
1209_7760,2022-04-05,1
1209_7760,2022-04-06,3
1209_7760,2022-04-08,1
1209_7760,2022-04-12,1
1209_7760,2022-04-13,1
1209_7760,2022-04-19,1
1209_7760,2022-04-21,1
1209_7760,2022-04-22,2
1209_7760,2022-04-23,1
1209_7760,2022-04-25,2
1209_7760,2022-04-26,1
1209_7760,2022-04-27,2
1209_7760,2022-04-28,1
1209_7760,2022-04-29,2
1209_7760,2022-04-30,1
1209_7760,2022-05-04,3
1209_7760,2022-05-05,1
1209_7760,2022-05-06,3
1209_7760,2022-05-12,1
1209_7760,2022-05-13,1
1209_7760,2022-05-14,1
1209_7760,2022-05-16,1
1209_7760,2022-05-17,1
1209_7760,2022-05-19,1
1209_7760,2022-05-20,2
1209_7760,2022-05-23,1
1209_7760,2022-05-25,1
1209_7760,2022-05-26,1
1209_7760,2022-05-27,1
1209_7760,2022-05-30,2
1209_7760,2022-05-31,1
1209_7760,2022-06-03,1
1209_7760,2022-06-04,2
1209_7760,2022-06-06,1
1209_7760,2022-06-07,1
1209_7760,2022-06-08,1
1209_7760,2022-06-09,1
1209_7760,2022-06-13,1
1209_7760,2022-06-14,3
1209_7760,2022-06-16,1
1209_7760,2022-06-17,1
1209_7760,2022-06-20,1
1209_7760,2022-06-22,3
1209_7760,2022-06-27,1
1209_7760,2022-06-29,2
1209_7760,2022-06-30,1
1209_7760,2022-07-01,3
1209_7760,2022-07-02,1
1209_7760,2022-07-05,1
1209_7760,2022-07-06,1
1209_7760,2022-07-07,3
1209_7760,2022-07-11,1
1209_7760,2022-07-12,2
1209_7760,2022-07-13,1
1209_7760,2022-07-14,1
1209_7760,2022-07-16,1
1209_7760,2022-07-18,2
1209_7760,2022-07-19,1
1209_7760,2022-07-20,2
1209_7760,2022-07-22,1
1209_7760,2022-07-23,2
1209_7760,2022-07-25,1
1209_7760,2022-07-27,2
1209_7760,2022-07-28,1
1209_7760,2022-07-30,1
1209_7760,2022-08-01,2
1209_7760,2022-08-02,1
1209_7760,2022-08-03,1
1209_7760,2022-08-04,1
1209_7760,2022-08-05,1
1209_7760,2022-08-06,2
1209_7760,2022-08-09,1
1209_7760,2022-08-10,1
1209_7760,2022-08-11,3
1209_7760,2022-08-12,1
1209_7760,2022-08-13,2
1209_7760,2022-08-17,2
1209_7760,2022-08-18,4
1209_7760,2022-08-19,2
1209_7760,2022-08-20,1
1209_7760,2022-08-22,1
1209_7760,2022-08-23,1
1209_7760,2022-08-24,1
1209_7760,2022-08-25,2
1209_7760,2022-08-26,2
1209_7760,2022-08-29,2
1209_7760,2022-08-30,3
1209_7760,2022-09-01,1
1209_7760,2022-09-03,1
1209_7760,2022-09-05,2
1209_7760,2022-09-09,2
1209_7760,2022-09-12,1
1209_7760,2022-09-15,1
1209_7760,2022-09-16,1
1209_7760,2022-09-17,1
1209_7760,2022-09-20,1
1209_7760,2022-09-21,1
1209_7760,2022-09-22,2
1209_7760,2022-09-24,1
1209_7760,2022-09-26,2
1209_7760,2022-09-27,1
1209_7760,2022-09-28,2
1209_7760,2022-09-30,1
1209_7760,2022-10-02,1
1209_7760,2022-10-03,1
1209_7760,2022-10-04,1
1209_7760,2022-10-07,2
1209_7760,2022-10-08,1
1209_7760,2022-10-10,1
1209_7760,2022-10-11,2
1209_7760,2022-10-14,1
1209_7760,2022-10-15,2
1209_7760,2022-10-17,1
1209_7760,2022-10-20,1
1209_7760,2022-10-22,3
1209_7760,2022-10-25,2
1209_7760,2022-10-27,3
1209_7760,2022-11-01,1
1209_7760,2022-11-02,1
1209_7760,2022-11-03,1
1209_7760,2022-11-05,1
1209_7760,2022-11-07,1
1209_7760,2022-11-08,2
1209_7760,2022-11-09,3
1209_7760,2022-11-10,1
1209_7760,2022-11-11,1
1209_7760,2022-11-12,1
1209_7760,2022-11-14,4
1209_7760,2022-11-15,2
1209_7760,2022-11-16,2
1209_7760,2022-11-17,1
1209_7760,2022-11-18,2
1209_7760,2022-11-19,2
1209_7760,2022-11-21,2
1209_7760,2022-11-22,1
1209_7760,2022-11-23,1
1209_7760,2022-11-24,1
1209_7760,2022-11-26,1
1209_7760,2022-11-29,2
1209_7760,2022-11-30,1
1209_7760,2022-12-01,2
1209_7760,2022-12-02,2
1209_7760,2022-12-05,3
1209_7760,2022-12-07,1
1209_7760,2022-12-08,1
1209_7760,2022-12-12,2
1209_7760,2022-12-13,2
1209_7760,2022-12-14,2
1209_7760,2022-12-16,3
1209_7760,2022-12-17,4
1209_7760,2022-12-20,2
1209_7760,2022-12-22,3
1209_7760,2022-12-24,1
1209_7760,2022-12-26,1
1209_7760,2022-12-27,2
1209_7760,2022-12-28,1
1209_7760,2022-12-30,1
1209_7760,2022-12-31,1
1209_7760,2023-01-02,2
1209_7760,2023-01-03,1
1209_7760,2023-01-04,2
1209_7760,2023-01-05,3
1209_7760,2023-01-06,1
1209_7760,2023-01-07,1
1209_7760,2023-01-10,3
1209_7760,2023-01-11,2
1209_7760,2023-01-12,1
1209_7760,2023-01-13,3
1209_7760,2023-01-16,2
1209_7760,2023-01-17,3
1209_7760,2023-01-19,2
1209_7760,2023-01-21,1
1209_7760,2023-01-23,1
1209_7760,2023-01-24,2
1209_7760,2023-01-25,2
1209_7760,2023-01-27,2
1209_7760,2023-01-28,1
1209_7760,2023-01-31,1
1209_7760,2023-02-02,2
1209_7760,2023-02-03,1
1209_7760,2023-02-07,1
1209_7760,2023-02-08,1
1209_7760,2023-02-09,4
1209_7760,2023-02-11,1
1209_7760,2023-02-14,3
1209_7760,2023-02-15,4
1209_7760,2023-02-16,2
1209_7760,2023-02-17,3
1209_7760,2023-02-18,2
1209_7760,2023-02-20,2
1209_7760,2023-02-22,1
1209_7760,2023-02-23,2
1209_7760,2023-02-24,2
1209_7760,2023-02-25,2
1209_7760,2023-02-27,2
1209_7760,2023-02-28,3
1209_7760,2023-03-01,1
1209_7760,2023-03-02,2
1209_7760,2023-03-03,1
1209_7760,2023-03-04,6
1209_7760,2023-03-06,1
1209_7760,2023-03-07,3
1209_7760,2023-03-08,2
1209_7760,2023-03-09,3
1209_7760,2023-03-10,3
1209_7760,2023-03-11,3
1209_7760,2023-03-13,3
1209_7760,2023-03-14,1
1209_7760,2023-03-15,2
1209_7760,2023-03-16,2
1209_7760,2023-03-17,2
1209_7760,2023-03-18,5
1209_7760,2023-03-20,2
1209_7760,2023-03-22,1
1209_7760,2023-03-23,2
1209_7760,2023-03-24,2
1209_7760,2023-03-27,2
1209_7760,2023-03-29,3
1209_7760,2023-03-31,4
1209_7760,2023-04-03,1
1209_7760,2023-04-04,2
1209_7760,2023-04-07,2
1209_7760,2023-04-08,4
1209_7760,2023-04-10,3
1209_7760,2023-04-12,4
1209_7760,2023-04-13,2
1209_7760,2023-04-17,3
1209_7760,2023-04-18,2
1209_7760,2023-04-19,2
1209_7760,2023-04-20,6
1209_7760,2023-04-21,2
1209_7760,2023-04-22,1
1209_7760,2023-04-24,4
1209_7760,2023-04-25,2
1209_7760,2023-04-26,3
1209_7760,2023-04-27,4
1209_7760,2023-04-28,1
1209_7760,2023-04-29,3
1209_7760,2023-05-01,1
1209_7760,2023-05-02,2
1209_7760,2023-05-03,1
1209_7760,2023-05-04,2
1209_7760,2023-05-05,3
1209_7760,2023-05-06,4
1209_7760,2023-05-08,3
1209_7760,2023-05-09,1
1209_7760,2023-05-11,3
1209_7760,2023-05-12,3
1209_7760,2023-05-13,2
1209_7760,2023-05-15,2
1209_7760,2023-05-16,2
1209_7760,2023-05-17,3
1209_7760,2023-05-18,2
1209_7760,2023-05-19,1
1209_7760,2023-05-20,1
1209_7760,2023-05-22,1
1209_7760,2023-05-23,4
1209_7760,2023-05-24,2
1209_7760,2023-05-25,2
1209_7760,2023-05-27,2
1209_7760,2023-05-29,2
1209_7760,2023-05-30,2
1209_7760,2023-05-31,2
1209_7760,2023-06-01,2
1209_7760,2023-06-03,5
1209_7760,2023-06-05,3
1209_7760,2023-06-06,1
1209_7760,2023-06-07,1
1209_7760,2023-06-08,2
1209_7760,2023-06-09,2
1209_7760,2023-06-10,3
1209_7760,2023-06-13,2
1209_7760,2023-06-14,3
1209_7760,2023-06-15,2
1209_7760,2023-06-17,2
1209_7760,2023-06-19,3
1209_7760,2023-06-20,3
1209_7760,2023-06-22,1
1209_7760,2023-06-23,1
1209_7760,2023-06-24,3
1209_7760,2023-06-26,4
1209_7760,2023-06-30,4
1209_7760,2023-07-01,1
1209_7760,2023-07-03,2
1209_7760,2023-07-04,3
1209_7760,2023-07-05,1
1209_7760,2023-07-06,2
1209_7760,2023-07-10,1
1209_7760,2023-07-14,2
1209_7760,2023-07-15,3
1209_7760,2023-07-17,2
1209_7760,2023-07-18,3
1209_7760,2023-07-19,5
1209_7760,2023-07-21,1
1209_7760,2023-07-22,2
1209_7760,2023-07-25,2
1209_7760,2023-07-26,5
1209_7760,2023-07-27,1
1209_7760,2023-07-29,2
1209_7760,2023-08-01,2
1209_7760,2023-08-02,1
1209_7760,2023-08-03,1
1209_7760,2023-08-05,2
1209_7760,2023-08-07,2
1209_7760,2023-08-08,2
1209_7760,2023-08-09,2
1209_7760,2023-08-11,1
1209_7760,2023-08-22,2
1209_7760,2023-08-25,1
1209_7760,2023-08-29,2
1209_7760,2023-08-31,1
1209_7760,2023-09-05,1
1209_7760,2023-09-06,1
1209_7760,2023-09-08,1
1209_7760,2023-09-09,1
1209_7760,2023-09-11,2
1209_7760,2023-09-13,2
1209_7760,2023-09-14,1
1209_7760,2023-09-15,1
1209_7760,2023-09-18,1
1209_7760,2023-09-19,1
1209_7760,2023-09-23,1
1209_7760,2023-09-24,1
1209_7760,2023-09-26,1
1209_7760,2023-09-28,1
1209_7760,2023-10-05,2
1209_7760,2023-10-06,1
1209_7760,2023-10-07,1
1209_7760,2023-10-17,2
1209_7760,2023-10-18,1
1209_7760,2023-10-20,1
1209_7760,2023-10-21,2
1209_7760,2023-10-26,1
1209_7760,2023-10-30,2
1209_7760,2023-10-31,1
1209_7760,2023-11-02,2
1209_7760,2023-11-06,5
1209_7760,2023-11-09,2
1209_7760,2023-11-15,1
1209_7760,2023-11-16,1
1209_7760,2023-11-17,1
1209_7760,2023-11-20,1
1209_7760,2023-11-22,2
1209_7760,2023-11-23,1
1209_7760,2023-11-24,2
1209_7760,2023-11-25,2
1209_7760,2023-11-27,3
1209_7760,2023-11-28,1
1209_7760,2023-12-03,1
1209_7760,2023-12-04,1
1209_7760,2023-12-08,4
1209_7760,2023-12-11,2
1209_7760,2023-12-12,1
1209_7760,2023-12-13,1
1209_7760,2023-12-18,1
1209_7760,2023-12-19,2
1209_7760,2023-12-22,1
1209_7760,2023-12-27,2
1209_7760,2023-12-28,2
1209_7760,2023-12-29,2
1209_7760,2023-12-31,1
1209_7771,2019-12-13,1
1209_7799,2017-01-26,1
1209_7799,2017-02-02,1
1210_7754,2019-08-06,1
1211_7755,2018-04-05,1
1211_7755,2018-04-06,1
1211_7755,2019-07-19,1
1211_7755,2019-08-01,1
1211_7755,2022-01-20,1
1212_1325,2016-06-17,1
1212_7512,2023-07-23,1
1212_7712,2023-06-17,1
1212_7712,2023-07-20,1
1212_7712,2023-10-26,1
1212_7712,2023-12-26,1
1212_7714,2019-07-01,1
1212_7721,2023-07-03,1
1212_7722,2023-12-05,1
1212_7723,2023-11-10,1
1212_7724,2023-12-02,1
1212_7732,2023-12-01,1
1212_7742,2023-10-25,1
1212_7742,2023-12-06,1
1212_7744,2023-07-01,1
1212_7745,2019-10-16,1
1212_7745,2023-10-27,1
1212_7747,2023-06-04,1
1212_7748,2023-01-12,1
1212_7749,2022-09-06,1
1212_7765,2023-08-02,1
1212_7765,2023-08-08,1
1212_7777,2023-10-08,1
1213_7712,2023-11-30,1
1213_7712,2023-12-18,1
1213_7721,2023-07-04,1
1214_7714,2019-07-13,1
1214_7716,2022-03-10,1
1214_7716,2023-12-04,1
1214_7716,2023-12-14,1
1214_7735,2021-12-15,1
1214_7745,2023-08-27,1
1214_7745,2023-09-07,1
1214_7745,2023-11-15,1
1214_7745,2023-11-16,1
1214_7745,2023-11-22,1
1214_7745,2023-11-29,1
1214_7748,2023-11-15,1
1214_7754,2023-09-18,1
1214_7754,2023-12-05,1
1215_7664,2023-08-14,1
1215_7710,2021-06-24,1
1215_7710,2022-09-24,1
1215_7712,2022-07-05,1
1215_7715,2019-10-10,1
1215_7715,2023-10-19,1
1215_7745,2020-02-20,1
1215_7745,2020-05-02,1
1215_7757,2020-02-14,1
1215_7758,2020-04-29,1
1215_7759,2020-07-21,1
1216_7715,2019-10-31,1
1216_7745,2023-07-06,1
1216_7757,2023-10-11,1
1216_7757,2023-12-01,1
1217_7736,2023-10-04,1
1217_7745,2019-11-07,1
1218_7637,2018-12-15,1
1218_7714,2019-11-21,1
1219_7706,2023-11-25,1
1219_7706,2023-12-05,1
1219_7706,2023-12-16,1
1219_7748,2023-07-12,1
1219_7770,2021-03-01,1
1219_7770,2021-03-03,1
1219_7770,2021-03-22,1
1219_7770,2021-03-29,1
1219_7770,2021-03-30,1
1219_7770,2021-04-14,1
1219_7770,2021-04-16,2
1219_7770,2021-05-18,1
1219_7770,2021-05-20,1
1219_7770,2021-05-22,1
1219_7770,2021-05-23,1
1219_7770,2021-05-25,1
1219_7770,2021-05-26,1
1219_7770,2021-05-27,1
1219_7770,2021-05-28,1
1219_7770,2021-06-16,1
1219_7770,2021-06-26,1
1219_7770,2021-06-29,1
1219_7770,2021-07-07,1
1219_7770,2021-07-20,1
1219_7770,2021-07-25,1
121_763,2017-06-11,1
1221_7712,2023-07-05,1
1221_7712,2023-08-02,1
1221_7712,2023-08-17,1
1221_7712,2023-10-21,1
1221_7712,2023-11-24,1
1221_7714,2023-08-21,1
1221_7753,2023-08-28,1
1221_7756,2023-01-31,1
1221_7759,2020-08-16,1
1222_7712,2023-07-30,1
1222_7760,2023-12-17,1
1222_7760,2023-12-19,1
1222_7760,2023-12-22,1
1222_7780,2023-12-13,1
1222_7780,2023-12-14,1
1223_7711,2023-06-23,1
1223_7712,2023-10-25,1
1223_7715,2023-10-18,1
1223_7723,2017-06-05,1
1223_7735,2016-05-15,1
1223_7752,2023-12-14,1
1223_7754,2023-06-28,1
1223_7765,2021-09-17,1
1223_7798,2023-02-22,1
1224_7723,2023-06-27,1
1224_7725,2023-12-13,1
1224_7728,2016-05-10,1
1224_7736,2016-03-28,1
1224_7737,2016-03-19,1
1224_7739,2016-04-13,1
1224_7739,2016-04-26,1
1224_7754,2020-04-28,1
1224_7754,2023-09-14,1
1224_7756,2020-04-05,1
1225_6612,2023-07-16,1
1225_7684,2023-10-30,1
1225_7702,2023-10-21,1
1225_7712,2023-09-21,1
1225_7712,2023-11-02,1
1225_7715,2022-07-05,1
1225_7715,2023-11-10,1
1225_7720,2023-09-25,1
1225_7720,2023-12-01,1
1225_7723,2023-09-10,1
1225_7723,2023-10-13,1
1225_7724,2023-08-20,1
1225_7725,2017-01-25,1
1225_7725,2017-03-05,1
1225_7725,2017-07-16,1
1225_7725,2020-11-05,1
1225_7726,2023-11-26,1
1225_7726,2023-12-02,1
1225_7732,2023-07-10,1
1225_7754,2020-09-06,1
1225_7754,2023-04-27,1
1225_7754,2023-10-28,1
1225_7754,2023-11-06,1
1225_7756,2017-06-01,1
1225_7756,2023-09-05,1
1225_7757,2022-11-19,1
1225_7785,2022-12-15,1
1225_7787,2022-02-13,1
1226_7664,2023-10-11,1
1226_7723,2022-07-16,1
1226_7725,2020-12-14,1
1226_7736,2016-02-08,1
1226_7739,2016-03-06,1
1226_7750,2023-11-03,1
1226_7750,2023-12-21,1
1226_7771,2020-08-04,1
1227_7709,2017-07-02,1
1227_7750,2023-12-12,1
1228_7606,2019-07-20,1
1228_7661,2023-12-07,1
1228_7662,2021-08-02,1
1228_7663,2018-11-16,1
1228_7663,2018-12-24,1
1228_7663,2019-02-18,1
1228_7663,2019-07-05,2
1228_7663,2019-07-27,1
1228_7663,2019-09-13,1
1228_7663,2019-09-27,1
1228_7663,2019-09-30,1
1228_7663,2019-10-14,1
1228_7663,2019-11-13,1
1228_7663,2019-11-19,1
1228_7663,2019-12-06,1
1228_7663,2019-12-22,1
1228_7663,2020-01-22,1
1228_7663,2020-01-23,1
1228_7663,2020-03-13,1
1228_7663,2020-07-20,1
1228_7663,2020-07-26,1
1228_7663,2020-07-30,1
1228_7663,2020-10-17,1
1228_7663,2020-10-21,1
1228_7663,2020-12-03,1
1228_7663,2020-12-23,1
1228_7663,2020-12-28,1
1228_7663,2021-01-24,1
1228_7663,2021-01-25,1
1228_7663,2021-01-29,1
1228_7663,2021-02-05,1
1228_7663,2021-08-12,1
1228_7663,2021-08-26,1
1228_7663,2021-10-07,1
1228_7663,2021-11-18,1
1228_7663,2021-11-22,1
1228_7663,2023-12-12,1
1228_7663,2023-12-20,1
1228_7723,2023-07-19,1
1228_7750,2023-04-29,1
1228_7750,2023-12-23,1
1228_7752,2023-07-15,1
1228_7752,2023-09-11,1
1228_7752,2023-10-10,1
1228_7760,2021-11-14,1
1228_7763,2018-08-20,1
1228_7763,2018-08-22,1
1228_7763,2018-12-31,1
1229_7365,2016-01-01,1
1229_7365,2016-01-11,1
1229_7365,2016-02-16,1
1229_7365,2016-02-22,1
1229_7365,2016-03-02,1
1229_7365,2016-03-04,2
1229_7365,2016-03-05,1
1229_7365,2016-03-10,1
1229_7365,2016-03-11,1
1229_7365,2016-03-12,1
1229_7365,2016-03-19,1
1229_7365,2016-04-12,1
1229_7365,2016-04-13,3
1229_7365,2016-04-25,1
1229_7365,2016-05-04,1
1229_7365,2016-05-11,1
1229_7365,2016-05-20,1
1229_7365,2016-05-23,1
1229_7365,2016-05-25,1
1229_7365,2016-06-17,1
1229_7365,2016-07-06,1
1229_7365,2016-07-11,2
1229_7365,2016-07-19,1
1229_7365,2016-07-22,1
1229_7365,2016-07-26,1
