Grid_ID,UnitName,Year,Week,Week1,Week2,Week3,Week4,Target
1228_7663,Jayanagar PS,2021,47,1,1,1,1,0
1228_7663,Jayanagar PS,2023,50,1,1,1,1,0
1228_7663,Jayanagar PS,2023,51,1,1,1,1,0
1229_7365,Wilsongarden Traffic PS,2016,10,1,1,1,4,1
1229_7365,Wilsongarden Traffic PS,2016,11,1,1,4,3,0
1229_7365,Wilsongarden Traffic PS,2016,15,1,4,3,1,2
1229_7365,Wilsongarden Traffic PS,2016,17,4,3,1,4,0
1229_7365,Wilsongarden Traffic PS,2016,18,3,1,4,1,0
1229_7365,Wilsongarden Traffic PS,2016,19,1,4,1,1,0
1229_7365,Wilsongarden Traffic PS,2016,20,4,1,1,1,0
1229_7365,Wilsongarden Traffic PS,2016,21,1,1,1,1,1
1229_7365,Wilsongarden Traffic PS,2016,24,1,1,1,2,0
1229_7365,Wilsongarden Traffic PS,2016,27,1,1,2,1,0
1229_7365,Wilsongarden Traffic PS,2016,28,1,2,1,1,1
1229_7365,Wilsongarden Traffic PS,2016,29,2,1,1,2,1
1229_7365,Wilsongarden Traffic PS,2016,30,1,1,2,2,2
1229_7365,Wilsongarden Traffic PS,2016,31,1,2,2,5,1
1229_7365,Wilsongarden Traffic PS,2016,32,2,2,5,2,1
1229_7365,Wilsongarden Traffic PS,2016,33,2,5,2,3,2
1229_7365,Wilsongarden Traffic PS,2016,34,5,2,3,6,2
1229_7365,Wilsongarden Traffic PS,2016,35,2,3,6,10,2
1229_7365,Wilsongarden Traffic PS,2016,36,3,6,10,5,2
1229_7365,Wilsongarden Traffic PS,2016,37,6,10,5,4,2
1229_7365,Wilsongarden Traffic PS,2016,38,10,5,4,5,2
1229_7365,Wilsongarden Traffic PS,2016,39,5,4,5,4,2
1229_7365,Wilsongarden Traffic PS,2016,40,4,5,4,4,0
1229_7365,Wilsongarden Traffic PS,2016,41,5,4,4,1,1
1229_7365,Wilsongarden Traffic PS,2016,42,4,4,1,2,0
1229_7365,Wilsongarden Traffic PS,2016,43,4,1,2,1,0
1229_7365,Wilsongarden Traffic PS,2016,44,1,2,1,1,1
1229_7365,Wilsongarden Traffic PS,2016,46,2,1,1,2,2
1229_7365,Wilsongarden Traffic PS,2016,47,1,1,2,7,0
1229_7365,Wilsongarden Traffic PS,2016,48,1,2,7,1,0
1229_7365,Wilsongarden Traffic PS,2016,52,2,7,1,1,1
1229_7365,Wilsongarden Traffic PS,2016,53,7,1,1,2,0
1229_7365,Wilsongarden Traffic PS,2017,1,1,1,2,1,1
1229_7365,Wilsongarden Traffic PS,2017,2,1,2,1,3,2
1229_7365,Wilsongarden Traffic PS,2017,3,2,1,3,6,2
1229_7365,Wilsongarden Traffic PS,2017,4,1,3,6,9,1
1229_7365,Wilsongarden Traffic PS,2017,5,3,6,9,2,2
1229_7365,Wilsongarden Traffic PS,2017,6,6,9,2,7,1
1229_7365,Wilsongarden Traffic PS,2017,7,9,2,7,2,2
1229_7365,Wilsongarden Traffic PS,2017,9,2,7,2,5,0
1229_7365,Wilsongarden Traffic PS,2017,10,7,2,5,1,1
1229_7365,Wilsongarden Traffic PS,2017,11,2,5,1,2,2
1229_7365,Wilsongarden Traffic PS,2017,12,5,1,2,6,2
1229_7365,Wilsongarden Traffic PS,2017,13,1,2,6,9,1
1229_7365,Wilsongarden Traffic PS,2017,14,2,6,9,3,1
1229_7365,Wilsongarden Traffic PS,2017,15,6,9,3,2,1
1229_7365,Wilsongarden Traffic PS,2017,16,9,3,2,2,1
1229_7365,Wilsongarden Traffic PS,2017,17,3,2,2,2,2
1229_7365,Wilsongarden Traffic PS,2017,18,2,2,2,7,1
1229_7365,Wilsongarden Traffic PS,2017,19,2,2,7,3,2
1229_7365,Wilsongarden Traffic PS,2017,20,2,7,3,5,2
1229_7365,Wilsongarden Traffic PS,2017,21,7,3,5,8,0
1229_7365,Wilsongarden Traffic PS,2017,22,3,5,8,1,2
1229_7365,Wilsongarden Traffic PS,2017,23,5,8,1,5,0
1229_7365,Wilsongarden Traffic PS,2017,24,8,1,5,1,0
1229_7365,Wilsongarden Traffic PS,2017,25,1,5,1,1,2
1229_7365,Wilsongarden Traffic PS,2017,26,5,1,1,6,2
1229_7365,Wilsongarden Traffic PS,2017,27,1,1,6,7,2
1229_7365,Wilsongarden Traffic PS,2017,28,1,6,7,7,2
1229_7365,Wilsongarden Traffic PS,2017,29,6,7,7,7,1
1229_7365,Wilsongarden Traffic PS,2017,30,7,7,7,2,1
1229_7365,Wilsongarden Traffic PS,2017,31,7,7,2,2,0
1229_7365,Wilsongarden Traffic PS,2017,34,7,2,2,1,0
1229_7365,Wilsongarden Traffic PS,2017,35,2,2,1,1,1
1229_7365,Wilsongarden Traffic PS,2017,37,2,1,1,2,0
1229_7365,Wilsongarden Traffic PS,2017,38,1,1,2,1,0
1229_7365,Wilsongarden Traffic PS,2017,41,1,2,1,1,0
1229_7365,Wilsongarden Traffic PS,2017,42,2,1,1,1,2
1229_7365,Wilsongarden Traffic PS,2017,43,1,1,1,4,0
1229_7365,Wilsongarden Traffic PS,2017,44,1,1,4,1,0
1229_7365,Wilsongarden Traffic PS,2017,45,1,4,1,1,1
1229_7365,Wilsongarden Traffic PS,2017,46,4,1,1,3,2
1229_7365,Wilsongarden Traffic PS,2017,47,1,1,3,7,2
1229_7365,Wilsongarden Traffic PS,2017,48,1,3,7,10,2
1229_7365,Wilsongarden Traffic PS,2017,49,3,7,10,9,2
1229_7365,Wilsongarden Traffic PS,2017,50,7,10,9,4,1
1229_7365,Wilsongarden Traffic PS,2017,51,10,9,4,3,2
1229_7365,Wilsongarden Traffic PS,2017,52,9,4,3,8,1
1229_7365,Wilsongarden Traffic PS,2018,1,4,3,8,2,1
1229_7365,Wilsongarden Traffic PS,2018,2,3,8,2,3,0
1229_7365,Wilsongarden Traffic PS,2018,4,8,2,3,1,0
1229_7365,Wilsongarden Traffic PS,2018,6,2,3,1,1,0
1229_7365,Wilsongarden Traffic PS,2018,7,3,1,1,1,0
1229_7365,Wilsongarden Traffic PS,2018,8,1,1,1,1,0
1229_7365,Wilsongarden Traffic PS,2018,9,1,1,1,1,1
1229_7365,Wilsongarden Traffic PS,2018,11,1,1,1,2,0
1229_7365,Wilsongarden Traffic PS,2018,12,1,1,2,1,0
1229_7365,Wilsongarden Traffic PS,2018,18,1,2,1,1,0
1229_7365,Wilsongarden Traffic PS,2018,27,2,1,1,1,0
1229_7365,Wilsongarden Traffic PS,2018,29,1,1,1,1,0
1229_7365,Wilsongarden Traffic PS,2018,33,1,1,1,1,0
1229_7365,Wilsongarden Traffic PS,2018,35,1,1,1,1,0
1229_7365,Wilsongarden Traffic PS,2018,36,1,1,1,1,0
1229_7365,Wilsongarden Traffic PS,2018,44,1,1,1,1,0
1229_7365,Wilsongarden Traffic PS,2018,45,1,1,1,1,0
1229_7365,Wilsongarden Traffic PS,2018,47,1,1,1,1,0
1229_7365,Wilsongarden Traffic PS,2018,49,1,1,1,1,0
1229_7365,Wilsongarden Traffic PS,2019,2,1,1,1,1,0
1229_7365,Wilsongarden Traffic PS,2019,4,1,1,1,1,0
1229_7365,Wilsongarden Traffic PS,2019,9,1,1,1,1,0
1229_7365,Wilsongarden Traffic PS,2019,15,1,1,1,1,0
1229_7365,Wilsongarden Traffic PS,2019,20,1,1,1,1,0
1229_7365,Wilsongarden Traffic PS,2019,21,1,1,1,1,1
1229_7365,Wilsongarden Traffic PS,2019,24,1,1,1,2,0
1229_7365,Wilsongarden Traffic PS,2019,32,1,1,2,1,1
1229_7365,Wilsongarden Traffic PS,2019,35,1,2,1,2,0
1229_7365,Wilsongarden Traffic PS,2019,36,2,1,2,1,0
1229_7365,Wilsongarden Traffic PS,2019,38,1,2,1,1,0
1229_7365,Wilsongarden Traffic PS,2019,39,2,1,1,1,1
1229_7365,Wilsongarden Traffic PS,2019,41,1,1,1,2,0
1229_7365,Wilsongarden Traffic PS,2019,42,1,1,2,1,0
1229_7365,Wilsongarden Traffic PS,2019,44,1,2,1,1,0
1229_7365,Wilsongarden Traffic PS,2019,45,2,1,1,1,0
1229_7365,Wilsongarden Traffic PS,2019,46,1,1,1,1,0
1229_7365,Wilsongarden Traffic PS,2019,49,1,1,1,1,0
1229_7365,Wilsongarden Traffic PS,2019,51,1,1,1,1,0
1229_7365,Wilsongarden Traffic PS,2020,2,1,1,1,1,0
1229_7365,Wilsongarden Traffic PS,2020,3,1,1,1,1,0
1229_7365,Wilsongarden Traffic PS,2020,5,1,1,1,1,1
1229_7365,Wilsongarden Traffic PS,2020,6,1,1,1,3,1
1229_7365,Wilsongarden Traffic PS,2020,10,1,1,3,3,0
1229_7365,Wilsongarden Traffic PS,2020,11,1,3,3,1,0
1229_7365,Wilsongarden Traffic PS,2020,23,3,3,1,1,1
1229_7365,Wilsongarden Traffic PS,2020,28,3,1,1,2,1
1229_7365,Wilsongarden Traffic PS,2020,30,1,1,2,2,0
1229_7365,Wilsongarden Traffic PS,2020,33,1,2,2,1,1
1229_7365,Wilsongarden Traffic PS,2020,34,2,2,1,3,2
1229_7365,Wilsongarden Traffic PS,2020,35,2,1,3,6,1
1229_7365,Wilsongarden Traffic PS,2020,36,1,3,6,2,1
1229_7365,Wilsongarden Traffic PS,2020,43,3,6,2,2,1
1229_7365,Wilsongarden Traffic PS,2020,44,6,2,2,2,1
1229_7365,Wilsongarden Traffic PS,2020,47,2,2,2,2,1
1229_7365,Wilsongarden Traffic PS,2020,49,2,2,2,2,0
1229_7365,Wilsongarden Traffic PS,2020,51,2,2,2,1,0
1229_7365,Wilsongarden Traffic PS,2020,52,2,2,1,1,0
1229_7365,Wilsongarden Traffic PS,2021,1,2,1,1,1,0
1229_7365,Wilsongarden Traffic PS,2021,2,1,1,1,1,0
1229_7365,Wilsongarden Traffic PS,2021,5,1,1,1,1,0
1229_7365,Wilsongarden Traffic PS,2021,7,1,1,1,1,1
1229_7365,Wilsongarden Traffic PS,2021,8,1,1,1,3,0
1229_7365,Wilsongarden Traffic PS,2021,9,1,1,3,1,0
1229_7365,Wilsongarden Traffic PS,2021,14,1,3,1,1,0
1229_7365,Wilsongarden Traffic PS,2021,15,3,1,1,1,0
1229_7365,Wilsongarden Traffic PS,2021,16,1,1,1,1,0
1229_7365,Wilsongarden Traffic PS,2021,19,1,1,1,1,0
1229_7365,Wilsongarden Traffic PS,2021,27,1,1,1,1,0
1229_7365,Wilsongarden Traffic PS,2021,33,1,1,1,1,0
1229_7365,Wilsongarden Traffic PS,2021,42,1,1,1,1,1
1229_7365,Wilsongarden Traffic PS,2021,44,1,1,1,2,0
1229_7365,Wilsongarden Traffic PS,2021,51,1,1,2,1,0
1229_7365,Wilsongarden Traffic PS,2021,52,1,2,1,1,1
1229_7365,Wilsongarden Traffic PS,2022,1,2,1,1,2,0
1229_7365,Wilsongarden Traffic PS,2022,2,1,1,2,1,0
1229_7365,Wilsongarden Traffic PS,2022,4,1,2,1,1,1
1229_7365,Wilsongarden Traffic PS,2022,7,2,1,1,2,0
1229_7365,Wilsongarden Traffic PS,2022,8,1,1,2,1,0
1229_7365,Wilsongarden Traffic PS,2022,11,1,2,1,1,0
1229_7365,Wilsongarden Traffic PS,2022,17,2,1,1,1,0
1229_7365,Wilsongarden Traffic PS,2022,18,1,1,1,1,0
1229_7365,Wilsongarden Traffic PS,2022,20,1,1,1,1,1
1229_7365,Wilsongarden Traffic PS,2022,21,1,1,1,2,1
1229_7365,Wilsongarden Traffic PS,2022,22,1,1,2,3,1
1229_7365,Wilsongarden Traffic PS,2022,24,1,2,3,2,0
1229_7365,Wilsongarden Traffic PS,2022,26,2,3,2,1,0
1229_7365,Wilsongarden Traffic PS,2022,27,3,2,1,1,0
1229_7365,Wilsongarden Traffic PS,2022,28,2,1,1,1,0
1229_7365,Wilsongarden Traffic PS,2022,29,1,1,1,1,0
1229_7365,Wilsongarden Traffic PS,2022,30,1,1,1,1,0
1229_7365,Wilsongarden Traffic PS,2022,33,1,1,1,1,0
1229_7365,Wilsongarden Traffic PS,2022,34,1,1,1,1,0
1229_7365,Wilsongarden Traffic PS,2022,35,1,1,1,1,2
1229_7365,Wilsongarden Traffic PS,2022,36,1,1,1,4,0
1229_7365,Wilsongarden Traffic PS,2022,37,1,1,4,1,1
1229_7365,Wilsongarden Traffic PS,2022,38,1,4,1,2,0
1229_7365,Wilsongarden Traffic PS,2022,40,4,1,2,1,0
1229_7365,Wilsongarden Traffic PS,2022,42,1,2,1,1,0
1229_7365,Wilsongarden Traffic PS,2022,46,2,1,1,1,0
1229_7365,Wilsongarden Traffic PS,2022,47,1,1,1,1,2
1229_7365,Wilsongarden Traffic PS,2022,48,1,1,1,6,2
1229_7365,Wilsongarden Traffic PS,2022,49,1,1,6,4,2
1229_7365,Wilsongarden Traffic PS,2022,50,1,6,4,4,0
1229_7365,Wilsongarden Traffic PS,2022,51,6,4,4,1,2
1229_7365,Wilsongarden Traffic PS,2022,52,4,4,1,12,2
1229_7365,Wilsongarden Traffic PS,2023,1,4,1,12,5,0
1229_7365,Wilsongarden Traffic PS,2023,2,1,12,5,1,1
1229_7365,Wilsongarden Traffic PS,2023,3,12,5,1,2,1
1229_7365,Wilsongarden Traffic PS,2023,5,5,1,2,3,1
1229_7365,Wilsongarden Traffic PS,2023,6,1,2,3,2,1
1229_7365,Wilsongarden Traffic PS,2023,7,2,3,2,2,1
1229_7365,Wilsongarden Traffic PS,2023,9,3,2,2,2,1
1229_7365,Wilsongarden Traffic PS,2023,11,2,2,2,2,0
1229_7365,Wilsongarden Traffic PS,2023,13,2,2,2,1,1
1229_7365,Wilsongarden Traffic PS,2023,14,2,2,1,3,2
1229_7365,Wilsongarden Traffic PS,2023,15,2,1,3,11,2
1229_7365,Wilsongarden Traffic PS,2023,16,1,3,11,4,2
1229_7365,Wilsongarden Traffic PS,2023,17,3,11,4,7,0
1229_7365,Wilsongarden Traffic PS,2023,18,11,4,7,1,1
1229_7365,Wilsongarden Traffic PS,2023,20,4,7,1,2,0
1229_7365,Wilsongarden Traffic PS,2023,21,7,1,2,1,0
1229_7365,Wilsongarden Traffic PS,2023,22,1,2,1,1,0
1229_7365,Wilsongarden Traffic PS,2023,27,2,1,1,1,0
1229_7365,Wilsongarden Traffic PS,2023,28,1,1,1,1,2
1229_7365,Wilsongarden Traffic PS,2023,30,1,1,1,4,2
1229_7365,Wilsongarden Traffic PS,2023,31,1,1,4,5,0
1229_7365,Wilsongarden Traffic PS,2023,32,1,4,5,1,0
1229_7365,Wilsongarden Traffic PS,2023,33,4,5,1,1,0
1229_7365,Wilsongarden Traffic PS,2023,36,5,1,1,1,0
1229_7365,Wilsongarden Traffic PS,2023,37,1,1,1,1,1
1229_7365,Wilsongarden Traffic PS,2023,38,1,1,1,3,0
1231_7669,Rajajinagar Traffic PS,2016,27,1,1,1,2,1
1231_7669,Rajajinagar Traffic PS,2016,28,1,1,2,2,1
1236_7725,Malleshwaram PS,2023,28,1,1,1,1,2
1236_7725,Malleshwaram PS,2023,29,1,1,1,7,0
1236_7725,Malleshwaram PS,2023,29,1,1,7,1,1
1236_7725,Malleshwaram PS,2023,30,1,7,1,2,2
1236_7725,Malleshwaram PS,2023,31,7,1,2,4,2
1236_7725,Malleshwaram PS,2023,32,1,2,4,7,1
1236_7725,Malleshwaram PS,2023,33,2,4,7,2,0
1236_7725,Malleshwaram PS,2023,34,4,7,2,1,2
1236_7725,Malleshwaram PS,2023,35,7,2,1,5,1
1236_7725,Malleshwaram PS,2023,37,2,1,5,2,1
1236_7725,Malleshwaram PS,2023,39,1,5,2,2,0
1236_7725,Malleshwaram PS,2023,40,5,2,2,1,0
1236_7732,Subramanyapura PS,2022,40,1,1,1,1,0
1236_7732,Subramanyapura PS,2022,42,1,1,1,1,0
1244_7761,Hulimavu Traffic PS,2016,10,1,1,1,4,0
1244_7761,Hulimavu Traffic PS,2016,11,1,1,4,1,1
1244_7761,Hulimavu Traffic PS,2016,13,1,4,1,2,1
1244_7761,Hulimavu Traffic PS,2016,14,4,1,2,3,0
1244_7761,Hulimavu Traffic PS,2016,15,1,2,3,1,0
1244_7761,Hulimavu Traffic PS,2016,18,2,3,1,1,1
1244_7761,Hulimavu Traffic PS,2016,19,3,1,1,3,0
1244_7761,Hulimavu Traffic PS,2016,20,1,1,3,1,0
1244_7761,Hulimavu Traffic PS,2016,23,1,3,1,1,1
1244_7761,Hulimavu Traffic PS,2016,24,3,1,1,2,1
1244_7761,Hulimavu Traffic PS,2016,28,1,1,2,2,0
1244_7761,Hulimavu Traffic PS,2016,30,1,2,2,1,0
1244_7761,Hulimavu Traffic PS,2016,31,2,2,1,1,2
1244_7761,Hulimavu Traffic PS,2016,32,2,1,1,5,2
1244_7761,Hulimavu Traffic PS,2016,33,1,1,5,5,1
1244_7761,Hulimavu Traffic PS,2016,34,1,5,5,2,0
1244_7761,Hulimavu Traffic PS,2016,35,5,5,2,1,0
1244_7761,Hulimavu Traffic PS,2016,36,5,2,1,1,1
1244_7761,Hulimavu Traffic PS,2016,38,2,1,1,2,2
1244_7761,Hulimavu Traffic PS,2016,39,1,1,2,4,1
1244_7761,Hulimavu Traffic PS,2016,40,1,2,4,3,1
1244_7761,Hulimavu Traffic PS,2016,41,2,4,3,3,1
1244_7761,Hulimavu Traffic PS,2016,42,4,3,3,3,1
1244_7761,Hulimavu Traffic PS,2016,43,3,3,3,2,0
1244_7761,Hulimavu Traffic PS,2016,44,3,3,2,1,2
1244_7761,Hulimavu Traffic PS,2016,46,3,2,1,4,0
1244_7761,Hulimavu Traffic PS,2016,48,2,1,4,1,1
1244_7761,Hulimavu Traffic PS,2016,52,1,4,1,3,0
1244_7761,Hulimavu Traffic PS,2017,1,4,1,3,1,0
1244_7761,Hulimavu Traffic PS,2017,2,1,3,1,1,1
1244_7761,Hulimavu Traffic PS,2017,4,3,1,1,2,1
1244_7761,Hulimavu Traffic PS,2017,5,1,1,2,2,1
1244_7761,Hulimavu Traffic PS,2017,6,1,2,2,2,1
1244_7761,Hulimavu Traffic PS,2017,7,2,2,2,2,0
1244_7761,Hulimavu Traffic PS,2017,8,2,2,2,1,0
1244_7761,Hulimavu Traffic PS,2017,9,2,2,1,1,0
1244_7761,Hulimavu Traffic PS,2017,11,2,1,1,1,2
1244_7761,Hulimavu Traffic PS,2017,12,1,1,1,4,1
1244_7761,Hulimavu Traffic PS,2017,13,1,1,4,3,0
1244_7761,Hulimavu Traffic PS,2017,14,1,4,3,1,0
1244_7761,Hulimavu Traffic PS,2017,16,4,3,1,1,1
1244_7761,Hulimavu Traffic PS,2017,22,3,1,1,2,1
1244_7761,Hulimavu Traffic PS,2017,23,1,1,2,2,0
1244_7761,Hulimavu Traffic PS,2017,26,1,2,2,1,0
1244_7761,Hulimavu Traffic PS,2017,27,2,2,1,1,0
1244_7761,Hulimavu Traffic PS,2017,28,2,1,1,1,0
1244_7761,Hulimavu Traffic PS,2017,29,1,1,1,1,2
1244_7761,Hulimavu Traffic PS,2017,30,1,1,1,4,1
1244_7761,Hulimavu Traffic PS,2017,31,1,1,4,3,1
1244_7761,Hulimavu Traffic PS,2017,32,1,4,3,2,2
1244_7761,Hulimavu Traffic PS,2017,33,4,3,2,9,1
1244_7761,Hulimavu Traffic PS,2017,34,3,2,9,2,0
1244_7761,Hulimavu Traffic PS,2017,36,2,9,2,1,0
1244_7761,Hulimavu Traffic PS,2017,37,9,2,1,1,0
1244_7761,Hulimavu Traffic PS,2017,38,2,1,1,1,1
1244_7761,Hulimavu Traffic PS,2017,39,1,1,1,3,0
1244_7761,Hulimavu Traffic PS,2017,41,1,1,3,1,1
1244_7761,Hulimavu Traffic PS,2017,42,1,3,1,2,1
1244_7761,Hulimavu Traffic PS,2017,43,3,1,2,3,1
1244_7761,Hulimavu Traffic PS,2017,44,1,2,3,3,0
1244_7761,Hulimavu Traffic PS,2017,45,2,3,3,1,1
1244_7761,Hulimavu Traffic PS,2017,46,3,3,1,2,0
1244_7761,Hulimavu Traffic PS,2017,47,3,1,2,1,1
1244_7761,Hulimavu Traffic PS,2017,49,1,2,1,3,1
1244_7761,Hulimavu Traffic PS,2017,51,2,1,3,3,0
1244_7761,Hulimavu Traffic PS,2017,52,1,3,3,1,1
1244_7761,Hulimavu Traffic PS,2018,1,3,3,1,2,1
1244_7761,Hulimavu Traffic PS,2018,2,3,1,2,3,0
1244_7761,Hulimavu Traffic PS,2018,3,1,2,3,1,0
1244_7761,Hulimavu Traffic PS,2018,4,2,3,1,1,0
1244_7761,Hulimavu Traffic PS,2018,5,3,1,1,1,1
1244_7761,Hulimavu Traffic PS,2018,6,1,1,1,2,1
1244_7761,Hulimavu Traffic PS,2018,8,1,1,2,2,1
1244_7761,Hulimavu Traffic PS,2018,10,1,2,2,2,0
1244_7761,Hulimavu Traffic PS,2018,13,2,2,2,1,0
1244_7761,Hulimavu Traffic PS,2018,15,2,2,1,1,1
1244_7761,Hulimavu Traffic PS,2018,16,2,1,1,2,0
1244_7761,Hulimavu Traffic PS,2018,21,1,1,2,1,1
1244_7761,Hulimavu Traffic PS,2018,22,1,2,1,2,0
1244_7761,Hulimavu Traffic PS,2018,23,2,1,2,1,0
1244_7761,Hulimavu Traffic PS,2018,25,1,2,1,1,0
1244_7761,Hulimavu Traffic PS,2018,26,2,1,1,1,1
1244_7761,Hulimavu Traffic PS,2018,28,1,1,1,2,0
1244_7761,Hulimavu Traffic PS,2018,31,1,1,2,1,0
1244_7761,Hulimavu Traffic PS,2018,32,1,2,1,1,0
1244_7761,Hulimavu Traffic PS,2018,36,2,1,1,1,1
1244_7761,Hulimavu Traffic PS,2018,37,1,1,1,3,1
1244_7761,Hulimavu Traffic PS,2018,38,1,1,3,2,0
1244_7761,Hulimavu Traffic PS,2018,39,1,3,2,1,0
1244_7761,Hulimavu Traffic PS,2018,41,3,2,1,1,1
1244_7761,Hulimavu Traffic PS,2018,44,2,1,1,2,1
1244_7761,Hulimavu Traffic PS,2018,48,1,1,2,2,0
1244_7761,Hulimavu Traffic PS,2018,49,1,2,2,1,0
1244_7761,Hulimavu Traffic PS,2018,50,2,2,1,1,1
1244_7761,Hulimavu Traffic PS,2018,51,2,1,1,2,0
1244_7761,Hulimavu Traffic PS,2019,1,1,1,2,1,0
1244_7761,Hulimavu Traffic PS,2019,2,1,2,1,1,0
1244_7761,Hulimavu Traffic PS,2019,3,2,1,1,1,0
1244_7761,Hulimavu Traffic PS,2019,5,1,1,1,1,1
1244_7761,Hulimavu Traffic PS,2019,6,1,1,1,2,0
1244_7761,Hulimavu Traffic PS,2019,8,1,1,2,1,0
1244_7761,Hulimavu Traffic PS,2019,9,1,2,1,1,1
1244_7761,Hulimavu Traffic PS,2019,10,2,1,1,2,1
1244_7761,Hulimavu Traffic PS,2019,11,1,1,2,2,0
1244_7761,Hulimavu Traffic PS,2019,12,1,2,2,1,0
1244_7761,Hulimavu Traffic PS,2019,13,2,2,1,1,2
1244_7761,Hulimavu Traffic PS,2019,14,2,1,1,4,1
1244_7761,Hulimavu Traffic PS,2019,15,1,1,4,2,0
1244_7761,Hulimavu Traffic PS,2019,17,1,4,2,1,0
1244_7761,Hulimavu Traffic PS,2019,22,4,2,1,1,1
1244_7761,Hulimavu Traffic PS,2019,23,2,1,1,2,0
1244_7761,Hulimavu Traffic PS,2019,24,1,1,2,1,0
1244_7761,Hulimavu Traffic PS,2019,25,1,2,1,1,0
1244_7761,Hulimavu Traffic PS,2019,27,2,1,1,1,0
1244_7761,Hulimavu Traffic PS,2019,28,1,1,1,1,0
1244_7761,Hulimavu Traffic PS,2019,29,1,1,1,1,0
1244_7761,Hulimavu Traffic PS,2019,31,1,1,1,1,0
1244_7761,Hulimavu Traffic PS,2019,32,1,1,1,1,1
1244_7761,Hulimavu Traffic PS,2019,33,1,1,1,2,1
1244_7761,Hulimavu Traffic PS,2019,35,1,1,2,2,1
1244_7761,Hulimavu Traffic PS,2019,38,1,2,2,2,1
1244_7761,Hulimavu Traffic PS,2019,40,2,2,2,2,1
1244_7761,Hulimavu Traffic PS,2019,41,2,2,2,2,0
1244_7761,Hulimavu Traffic PS,2019,42,2,2,2,1,0
1244_7761,Hulimavu Traffic PS,2019,43,2,2,1,1,1
1244_7761,Hulimavu Traffic PS,2019,45,2,1,1,2,0
1244_7761,Hulimavu Traffic PS,2019,49,1,1,2,1,0
1244_7761,Hulimavu Traffic PS,2020,2,1,2,1,1,0
1244_7761,Hulimavu Traffic PS,2020,3,2,1,1,1,0
1244_7761,Hulimavu Traffic PS,2020,5,1,1,1,1,0
1244_7761,Hulimavu Traffic PS,2020,6,1,1,1,1,1
1244_7761,Hulimavu Traffic PS,2020,7,1,1,1,3,0
1244_7761,Hulimavu Traffic PS,2020,9,1,1,3,1,1
1244_7761,Hulimavu Traffic PS,2020,10,1,3,1,2,1
1244_7761,Hulimavu Traffic PS,2020,12,3,1,2,2,0
1244_7761,Hulimavu Traffic PS,2020,24,1,2,2,1,0
1244_7761,Hulimavu Traffic PS,2020,28,2,2,1,1,0
1244_7761,Hulimavu Traffic PS,2020,30,2,1,1,1,0
1244_7761,Hulimavu Traffic PS,2020,31,1,1,1,1,0
1244_7761,Hulimavu Traffic PS,2020,32,1,1,1,1,0
1244_7761,Hulimavu Traffic PS,2020,33,1,1,1,1,0
1244_7761,Hulimavu Traffic PS,2020,37,1,1,1,1,0
1244_7761,Hulimavu Traffic PS,2020,43,1,1,1,1,0
1244_7761,Hulimavu Traffic PS,2020,44,1,1,1,1,0
1244_7761,Hulimavu Traffic PS,2020,46,1,1,1,1,0
1244_7761,Hulimavu Traffic PS,2020,50,1,1,1,1,0
1244_7761,Hulimavu Traffic PS,2020,51,1,1,1,1,0
1244_7761,Hulimavu Traffic PS,2020,52,1,1,1,1,1
1244_7761,Hulimavu Traffic PS,2020,53,1,1,1,2,0
1244_7761,Hulimavu Traffic PS,2021,1,1,1,2,1,0
1244_7761,Hulimavu Traffic PS,2021,2,1,2,1,1,0
1244_7761,Hulimavu Traffic PS,2021,3,2,1,1,1,0
1244_7761,Hulimavu Traffic PS,2021,4,1,1,1,1,1
1244_7761,Hulimavu Traffic PS,2021,5,1,1,1,2,0
1244_7761,Hulimavu Traffic PS,2021,7,1,1,2,1,0
1244_7761,Hulimavu Traffic PS,2021,9,1,2,1,1,0
1244_7761,Hulimavu Traffic PS,2021,10,2,1,1,1,0
1244_7761,Hulimavu Traffic PS,2021,11,1,1,1,1,0
1244_7761,Hulimavu Traffic PS,2021,16,1,1,1,1,0
1244_7761,Hulimavu Traffic PS,2021,24,1,1,1,1,0
1244_7761,Hulimavu Traffic PS,2021,25,1,1,1,1,0
1244_7761,Hulimavu Traffic PS,2021,29,1,1,1,1,0
1244_7761,Hulimavu Traffic PS,2021,31,1,1,1,1,0
1244_7761,Hulimavu Traffic PS,2021,32,1,1,1,1,0
1244_7761,Hulimavu Traffic PS,2021,33,1,1,1,1,0
1244_7761,Hulimavu Traffic PS,2021,36,1,1,1,1,0
1244_7761,Hulimavu Traffic PS,2021,38,1,1,1,1,1
1244_7761,Hulimavu Traffic PS,2021,39,1,1,1,2,0
1244_7761,Hulimavu Traffic PS,2021,42,1,1,2,1,0
1244_7761,Hulimavu Traffic PS,2021,47,1,2,1,1,0
1244_7761,Hulimavu Traffic PS,2021,50,2,1,1,1,0
1244_7761,Hulimavu Traffic PS,2021,51,1,1,1,1,0
1244_7761,Hulimavu Traffic PS,2022,2,1,1,1,1,0
1244_7761,Hulimavu Traffic PS,2022,10,1,1,1,1,1
1244_7761,Hulimavu Traffic PS,2022,13,1,1,1,2,1
1244_7761,Hulimavu Traffic PS,2022,14,1,1,2,2,0
1244_7761,Hulimavu Traffic PS,2022,17,1,2,2,1,2
1244_7761,Hulimavu Traffic PS,2022,18,2,2,1,4,0
