Grid_ID,UnitName,Village_Area_Name
1322_7713,Subramanyapura PS,R.B.I LAYOUT
1322_7725,Sanjay Nagar PS,CENTRAL EXCISE LAYOUT
1322_7754,Yeshwanthapura Traffic PS,R M C YARD
1322_7760,J.C. Nagar PS,WILLIAMS TOWN
1322_7767,BIAL PS,Sadahalli Bande
1322_7768,Devanahalli Traffic PS,Kannamangala palya gate
1322_7769,Devanahalli Traffic PS,Kannamangala palya gate
1322_7770,Devanahalli Traffic PS,Kannamangala palya gate
1322_7771,Devanahalli Traffic PS,Hotel international
1322_7772,Devanahalli Traffic PS,Hotel international
1322_7773,Devanahalli PS,GIRIYAMMA CIRCEL
1322_7774,K.R. Puram PS,OLD MADRAS ROAD NEAR BUS STAND
1323_7723,Rajajinagar Traffic PS,Ullas Talkies road
1323_7725,K.R. Puram PS,V.B. LAYOUT
1323_7733,Jalahalli Traffic PS,S M ROAD
1323_7769,Devanahalli PS,GIRIYAMMA CIRCEL
1323_7770,Devanahalli PS,GIRIYAMMA CIRCEL
1323_7772,Devanahalli PS,GIRIYAMMA CIRCEL
1324_7712,Bagalagunte PS,RAMAIAH LAYOUT
1324_7725,Amruthahally PS,Yogeshnagara
1324_7731,R.M.C. Yard PS,S R S Road
1324_7749,Jalahalli Traffic PS,S M ROAD
1324_7752,Devanahalli Traffic PS,First circle
1324_7754,Yeshwanthapura Traffic PS,R M C YARD
1324_7756,Yeshwanthapura Traffic PS,R M C YARD
1324_7761,Sanjay Nagar PS,CENTRAL EXCISE LAYOUT
1324_7767,Devanahalli PS,MADDAIAH STREET
1324_7769,Devanahalli PS,MADDAIAH STREET
1324_7770,Devanahalli Traffic PS,Kannamangala palya gate
1324_7771,Devanahalli Traffic PS,Devanahalli by pass junction
1325_7646,Konanakunte PS,BIRESHWARANAGAR
1325_7647,Cottonpet PS,Police Road
1325_7710,Jayanagar PS,Fourth T Block Jayanagar
1325_7712,Amruthahally PS,Sandyagappa Reddy Lay Out
1325_7715,Rajajinagar Traffic PS,NANDINI LAYOUT
1325_7723,Amruthahally PS,Sandyagappa Reddy Lay Out
1325_7724,Rajajinagar Traffic PS,MAHALAXMI LAYOUT
1325_7725,Sanjay Nagar PS,ASHRAMA COLONY
1325_7726,K.R.Puram Traffic PS,AYYAPPA NAGARA
1325_7732,Jalahalli PS,HMT FACTORY.
1325_7734,Rajajinagar Traffic PS,MALAKSHMI LAYOUT
1325_7736,K.R.Puram Traffic PS,BASAVA NAGARA
1325_7748,Byatarayanapura  PS,Kasturi Ba Nagar
1325_7752,Malleshwaram PS,Malleshwara
1325_7754,Mahalakshmipuram PS,FF COLONY SEVENTEENTH MAIN
1325_7755,Yelahanka Traffic PS,YELAHANKA
1325_7757,Malleshwaram Traffic PS,SUBRAMANYANAGAR
1325_7758,Mahalakshmipuram PS,J C NAGARA
1325_7763,Banaswadi PS,seva Nagar
1325_7765,Banaswadi PS,Lingarajpura
1325_7769,Devanahalli Traffic PS,Devanahalli by pass junction
1325_7770,Devanahalli Traffic PS,Kannamangala palya gate
1325_7771,Devanahalli Traffic PS,Devanahalli by pass junction
1325_7772,Devanahalli PS,OLD BUS STOP
1325_7773,Devanahalli PS,OLD BUS STOP
1325_7785,Mahalakshmipuram PS,J C NAGARA
1326_7646,Basaveshwara Nagar PS,OTHER AREA
1326_7755,Rajajinagar Traffic PS,LAGGERE BRIDGE
1326_7757,R.T.Nagar Traffic PS,SANJAYA NAGAR
1326_7765,Banaswadi PS,Lingarajpura
1326_7771,Devanahalli Traffic PS,Devanahalli by pass junction
1326_7772,Devanahalli Traffic PS,Devanahalli by pass junction
1326_7774,Devanahalli Traffic PS,Bagaluru Circle
1327_7749,Kadugodi PS,KADUGODI
1327_7757,Seshadripuram PS,S C ROAD
1327_7770,Devanahalli Traffic PS,Hotel international
1327_7771,Devanahalli Traffic PS,Devanahalli by pass junction
1328_7703,Peenya Traffic PS,T DASARAHALLI
1328_7752,Peenya Traffic PS,T DASARAHALLI
1328_7776,Devanahalli Traffic PS,Devanahalli by pass junction
1329_7732,R.M.C. Yard PS,PLATINUM CITY
1329_7753,Yeshwanthapura Traffic PS,R M C YARD
1330_7753,Jalahalli Traffic PS,AIR FORCE EAST ROAD
1330_7755,Devanahalli Traffic PS,Devanahalli by pass junction
1331_7682,Kempegowda Nagar PS,KG Nagar Main Road
1331_7729,R.T. Nagar PS,CHAMUNDI NAGAR
1332_7717,Basavanagudi Traffic PS,EIGHTY FEET ROAD HANUMANTH NAGAR
1333_7730,Bagalagunte PS,RAMAIAH LAYOUT
1334_1300,Vyalikaval PS,G D PARK EXTN
1334_7700,Electronic City PS,MYLASANDRA VILLAGE
1334_7738,Devanahalli Traffic PS,kottanoor
1335_7709,Channammanakere Achu Kattu PS,C.K. ACHHUKATTU
1335_7727,Yeshwanthapura Traffic PS,R M C YARD
1335_7746,Mahalakshmipuram PS,Mahalakshmi layout
1335_7749,Peenya PS,T.Dasarahalli
1335_7759,R.T.Nagar Traffic PS,R.T.nagar
1336_7725,Rajajinagar Traffic PS,NANDINI LAYOUT
1336_7746,Mahalakshmipuram PS,Mahalakshmi layout
1337_7713,Varthur PS,VARTHUR
1337_7772,Bandepalya PS,HOSAPALYA
1339_7758,R.T.Nagar Traffic PS,R.T.nagar
1339_7792,Konanakunte PS,GOTTIGERE
1340_7754,Jalahalli PS,BAHUBALINAGARA
1341_7741,Banaswadi PS,subbaiahnapalya
1341_7765,Banaswadi PS,Chairman Layout
1342_7754,Rajajinagar Traffic PS,NANDINI LAYOUT
1343_1754,Jalahalli PS,BAHUBALINAGARA
1343_7697,Jalahalli PS,BALAJI NARSING HOME
1343_7750,Peenya PS,Peenya Second Block
1343_7753,Mahalakshmipuram PS,FF COLONY SEVENTEENTH MAIN
1344_1344,Devanahalli Traffic PS,Devanahalli by pass junction
1344_7652,Magadi Road Traffic PS,agrahar
1344_7735,Yelahanka Traffic PS,VIDYARANYAPURA MAIN ROAD
1344_7750,Devanahalli Traffic PS,Devanahalli by pass junction
1344_7755,Yelahanka Traffic PS,YELAHANKA
1344_7756,Hebbal Traffic PS,Hebbala Fly over
1344_7768,Devanahalli Traffic PS,Devanahalli by pass junction
1345_7622,Magadi Road PS,GOPALAPURA
1345_7700,Yelahanka Traffic PS,JAKKUR AERO DRUM
1345_7702,Amruthahally PS,Kempapura
1345_7715,Mahalakshmipuram PS,Mahalakshmi layout
1345_7722,Yelahanka Traffic PS,BYATARAYANAPURA
1345_7725,Rajagopal Nagar PS,HEGGANAHALLI
1345_7744,Bagalagunte PS,RAMAIAH LAYOUT
1345_7745,Rajajinagar Traffic PS,NANDINI LAYOUT
1345_7746,Bagalagunte PS,SHETTI HALLI
1345_7748,Mahalakshmipuram PS,Geleyara balaga
1345_7751,Rajagopal Nagar PS,HEGGANAHALLI
1345_7754,Mahalakshmipuram PS,Mahalakshmi layout
1345_7755,Gangammana Gudi PS,ABBIGERE LAKSMIPURA VIJAYALAKSHMI LAYOUT PASHCIM COUNTY VISHWESHWARAIAH ENCLAVE THAMMAYYA LAYOUT
1345_7771,K.R. Puram PS,AMBEDKAR NAGARA
1345_7774,K.R. Puram PS,V.B. LAYOUT
1345_7778,Rajajinagar Traffic PS,NANDINI LAYOUT
1345_7784,K.R. Puram PS,OLD MADRAS ROAD NEAR BUS STAND
1346_7744,Mahalakshmipuram PS,Mahalakshmi layout
1346_7745,Mahalakshmipuram PS,Mahalakshmi layout
1346_7746,Mahalakshmipuram PS,Mahalakshmi Puram
1346_7748,Mahalakshmipuram PS,FF COLONY SEVENTEENTH MAIN
1346_7754,Mahalakshmipuram PS,Mahalakshmi Puram
1347_7792,Sampigehalli PS,M.C.E.C.H.S.LAYOUT RIGHT SIDE
1348_7730,Jeevan Bheemanagar PS,Embassy Golf Link
1349_7738,Banaswadi PS,subbaiahnapalya
1349_7762,Sampigehalli PS,M.C.E.C.H.S.LAYOUT RIGHT SIDE
1349_7772,Varthur PS,KODATI SULIKUNTE AMBEDKAR NAGARA
1352_7725,Kamakshipalya Traffic PS,Nice Road
1352_7731,Central CEN Crime PS,Central division Limit
1352_7752,Peenya PS,Peenya Village
1352_7768,Mahalakshmipuram PS,Mahalakshmi layout
1352_7771,K.R. Puram PS,T.C.PALYA
1354_7636,Banashankari PS,BDA
1354_7665,Govindaraja Nagar PS,Govindarajanagar
1354_7723,Byadarahalli PS,Herohalli
1354_7744,Mahalakshmipuram PS,Mahalakshmi layout
1354_7746,Mahalakshmipuram PS,J C NAGARA
1354_7756,Mahalakshmipuram PS,J C NAGARA
1354_7760,Hebbal PS,Manorayanapalya
1355_7721,Rajajinagar Traffic PS,NANDINI LAYOUT
1355_7745,Rajajinagar Traffic PS,MALAKSHMI LAYOUT
1355_7755,Rajajinagar Traffic PS,NANDINI LAYOUT
1355_7758,Sanjay Nagar PS,U.A.S LAYOUT
1356_756,Peenya PS,Peenya Second Block
1356_7716,Mahalakshmipuram PS,Mahalakshmi Puram
1356_7725,Mahalakshmipuram PS,Mahalakshmi layout
1356_7726,Mahalakshmipuram PS,Mahalakshmi Puram
1356_7735,Mahalakshmipuram PS,Mahalakshmi Puram
1356_7745,Rajajinagar Traffic PS,NANDINI LAYOUT
1356_7754,Mahalakshmipuram PS,Mahalakshmi Puram
1356_7756,Yelahanka New Town PS,CHIKKABOMMASANDRA
1356_7757,Yelahanka New Town PS,NES
1357_7671,Thalaghattapura PS,Gaviyanapalya
1357_7694,Chandra Layout PS,BINNILAYOUT
1358_7725,Malleshwaram PS,Malleshwara
1361_7698,Amruthahally PS,Sandyagappa Reddy Lay Out
1361_7759,R.T. Nagar PS,THIMAIAH GARDEN
1361_7765,Mahalakshmipuram PS,Shankarmatt
1362_7753,R.M.C. Yard PS,Goraguntepalya Circle
1362_7763,Mahalakshmipuram PS,J C NAGARA
1363_7762,Mahalakshmipuram PS,J C NAGARA
1363_7766,Hebbal PS,v.Nagenahalli
1364_7743,Varthur PS,VARTHUR
1364_7745,Jalahalli Traffic PS,S M ROAD
1365_7712,Bagalagunte PS,SANTHOSH NAGAR
1365_7716,Mahalakshmipuram PS,FF COLONY SEVENTEENTH MAIN
1365_7752,R.M.C. Yard PS,Relaince market
1365_7756,Mahalakshmipuram PS,Mahalakshmi layout
1365_7762,K.R. Puram PS,REVANNA LAYOUT
1365_7765,Mahalakshmipuram PS,Mahalakshmi layout
1366_7690,Vidhana Soudha PS,Vidhanasoudha
1366_7745,Mahalakshmipuram PS,Geleyara balaga
1366_7746,Mahalakshmipuram PS,Mahalakshmi Puram
1366_7765,Mahalakshmipuram PS,J C NAGARA
1366_7785,Mahalakshmipuram PS,Mahalakshmi layout
1367_7797,NorthEast CEN Crime PS,YELAHANA NEW TOWN
1368_7685,City Market PS,S.R.ROAD
1368_7747,Yelahanka New Town PS,ANATHAPURA GATE
1368_7756,Mahalakshmipuram PS,Mahalakshmi layout
1368_7758,Mahalakshmipuram PS,Mahalakshmi layout
1372_7737,K.R. Puram PS,DEVASANDRA MAIN ROAD
1372_7742,K.R. Puram PS,DEVASANDRA MAIN ROAD
1372_7772,K.R. Puram PS,V.B. LAYOUT
1374_7669,Soladevanahalli PS,CHIKKABANAVARA
1374_7730,Soladevanahalli PS,SILUVEPURA
1375_7636,Konanakunte PS,KONANAKUNTE
1375_7784,K.R. Puram PS,V.B. LAYOUT
1376_7670,Peenya Traffic PS,T DASARAHALLI
1376_7755,North CEN Crime PS,YPR CENPS
1377_7745,Kadugondana Halli PS,MUKTHI NAGAR
1377_7761,Soladevanahalli PS,CHIKKABANAVARA
1377_7796,K.R. Puram PS,T.C.PALYA
1378_7784,K.R. Puram PS,T.C.PALYA
1379_7570,Siddapura PS,Kanakanapalya
1381_7770,K.R. Puram PS,OLD MADRAS ROAD NEAR BUS STAND
1382_7753,R.M.C. Yard PS,Relaince market
1382_7756,R.M.C. Yard PS,Goraguntepalya Circle
1386_7811,Hennur PS,HBR LAYOUT
1387_7577,Subramanyapura PS,RAMACHANDRAPURA
1388_7748,Soladevanahalli PS,CHIKKABANAVARA
1389_7676,Adugodi PS,RAJENDRA NAGARA
1389_7763,Sampigehalli PS,AGRAHARA VILLAGE
1389_7789,Kothanur PS,NAGARESHWARA NAGENAHALLI
1390_7678,K.R.Puram Traffic PS,DARGHA MOHALLA
1390_7764,Kothanur PS,R.K.HEGADE NAGAR
1392_7773,Varthur PS,GUNJUR BALAGERE GUNJUROALYA
1393_7756,Basavanagudi PS,R V Road
1393_7757,Jayanagar PS,Gupta Layout
1393_7758,R.T.Nagar Traffic PS,R.T.nagar
1394_7555,Kalasipalya PS,VINOBANAGARA
1394_7629,Chamarajpet PS,Chamarajpet second crs to froth crs
1394_7756,Chamarajpet PS,RUDRAPPA GARDEN
1395_7771,H.A.L. PS,DODDANAKKUNDI
1396_7754,Kempapura Agrahara PS,First Main Road K.P.Agrahara
1396_7761,Kadugondana Halli PS,MUKTHI NAGAR
1397_7680,Hennur PS,Maruthi Layout
1397_7750,Mahalakshmipuram PS,Geleyara balaga
1397_7756,Yelahanka Traffic PS,B B ROAD RAITHARA SANTHE
1397_7773,Hennur PS,Hennur Bande.
1398_7653,Mico Layout PS,GURAPPANA PALYA
1398_7757,Hennur PS,Babusabpalya
1398_7763,Hennur PS,Hennur Bande.
1398_7764,Hennur PS,Maruthi Layout
1398_7765,Hennur PS,Ashirvad Colony
1398_7767,Hennur PS,Hennur Bande.
1398_7770,K.R.Puram Traffic PS,BASAVA NAGARA
1399_7752,Nandini Layout PS,Preethi Nagar
1399_7760,R.T. Nagar PS,THIMAIAH GARDEN
1399_7762,Hennur PS,HBR LAYOUT
1399_7763,Hennur PS,Ashirvad Colony
1399_7765,Hennur PS,Babusabpalya
1399_7771,K.R. Puram PS,K.R.PURA
13_77,Vijayanagar Traffic PS,BEML LAYOUT
1400_7762,Hennur PS,Agara
1401_7646,Vishveshwarapuram PS,CHAMARAJAPETE
1404_7653,Indiranagar PS,INDIRANAGAR
1411_7643,Halasur Traffic PS,Murphy Road
1423_7640,Subramanyapura PS,MARUTHI LAYOUT
1432_7614,Rajagopal Nagar PS,LAKSHMIDEVINAGARA
1432_7750,Rajagopal Nagar PS,HEGGANAHALLI
1434_7489,Byappanahalli PS,Others
1436_7617,Halasurgate PS,J.M ROAD
1442_7600,Vidyaranyapura PS,M.S.Palya
1443_7762,Hennur PS,HBR Layout
1446_7616,Banasawadi Traffic PS,ring road hennur junction
1466_7759,Banaswadi PS,kammanahalli main road
1487_7451,Bagalagunte PS,RAMAIAH LAYOUT
1488_7571,Kamakshipalya PS,SUMANAHALLY KOTTIGEPALYA
1503_7632,HSR Layout PS,OTHER
1506_7533,Basaveshwara Nagar PS,BHOVI COLONY
1509_7524,Jnanabharathi PS,NAGARABAVI VILLAGE
1514_7692,Rajajinagar Traffic PS,RAJAJINAGARA
1516_7557,Varthur PS,VARTHUR
1526_7614,Kengeri PS,CHANNASANDRA
1529_7655,Shankarpura PS,SHANKARMUT ROAD
1535_7690,Ramamurthy Nagar PS,OMBR LAYOUT
1540_7400,K.R. Puram PS,V.B. LAYOUT
1545_7509,Thalaghattapura Traffic PS,Gubbalalla
1560_7526,J.C. Nagar PS,BENSON TOWN
1576_7484,Nandini Layout PS,NANDINI LAYOUT POLICE STATION
1587_7449,Mico Layout PS,BTM SECOND STAGE
1600_6300,Thilaknagar PS,JAYANAGAR
1602_9702,Ashoknagar PS,Ashoknagar
1617_7437,Halasur PS,Bazar Street
1630_8043,Varthur PS,GUNJUR BALAGERE GUNJUROALYA
1631_7342,Malleshwaram PS,Malleshwara
1639_7403,K.R. Puram PS,V.B. LAYOUT
1649_7407,Viveknagar PS,ORC Road
1656_7415,Yelahanka PS,Allalasandra
1657_7397,Srirampura PS,RAMCHANDRAPURA
1675_9741,Sanjay Nagar PS,CENTRAL EXCISE LAYOUT
1677_7382,R.T. Nagar PS,SULTHANPALYA
1687_7364,Kempapura Agrahara PS,Magadi Road
1693_7341,Vijayanagar PS,BAPOOJI LAYOUT
1722_7321,Rajajinagar PS,SECOND BLOCK
1722_7722,Beguru PS,YELENA HALLI
1724_8012,Kalasipalya PS,SHAMBUPALYA
1740_7847,K.R. Puram PS,k.r.pura
1745_7845,R.T. Nagar PS,MATADAHALLI
1750_7839,SouthEast CEN Crime PS,Southeast
1751_7855,SouthEast CEN Crime PS,Southeast
1755_1301,R.M.C. Yard PS,Marappanapalya
1756_1301,Yeshwanthapura PS,CHOWDESHWARI BUS STAND
1756_1303,Yeshwanthapura PS,SBM COLONY
1760_1298,Commercial Street PS,COMMERCIAL STREET
1775_7276,Kalasipalya PS,BAMBOO BAZAAR
1779_8321,Malleshwaram Traffic PS,SUBRAMANYANAGAR
1804_7720,Jayanagar PS,Other Station Limits
1807_7752,Gangammana Gudi PS,ABBIGERE LAKSMIPURA VIJAYALAKSHMI LAYOUT PASHCIM COUNTY VISHWESHWARAIAH ENCLAVE THAMMAYYA LAYOUT
1816_7257,Peenya PS,Karihobhanahalli
1826_7821,Mico Layout PS,BTM SECOND STAGE
1852_7395,Rajajinagar Traffic PS,NANDINI LAYOUT
185_739,Rajajinagar Traffic PS,SHANKARA NAGARA
185_775,Rajajinagar Traffic PS,SHANKARA NAGARA
1907_7287,NorthEast CEN Crime PS,SAMPIGEHALLI
1922_7308,Peenya PS,Other Station Limits
1938_7718,Jayanagar PS,Fifth Block Jayanagar
1944_7697,Yeshwanthapura PS,L.N. COLONY
1956_7114,Hebbal PS,Manorayanapalya
1993_7760,Girinagar PS,KALIDASA NAGARA
1994_7774,Varthur PS,VARTHUR
1997_7760,Cubbon Park PS,M.G Road
1998_7752,Kamakshipalya PS,KAMAKSHIPALYA MAIN ROAD
200_6411,Cottonpet PS,Anjanappa Garden
200_7403,K.R. Puram PS,K.R.PURA
2079_7734,Kadugodi PS,DODDABANAHALLY
2095_8509,NorthEast CEN Crime PS,BAGALUR
2113_6931,Byatarayanapura  PS,PANTHRAPALYA
2113_7755,Byatarayanapura  PS,Kasturi Ba Nagar
2157_7733,V V Puram Traffic PS,Ist Main
2176_7180,Devanahalli Traffic PS,Bagaluru Circle
2180_6983,Sanjay Nagar PS,U.A.S LAYOUT
2231_6845,Banaswadi PS,Lingarajpura
2257_8836,NorthEast CEN Crime PS,SAMPIGEHALLI
2271_7585,NorthEast CEN Crime PS,KODIGEHALLI
2281_6698,Vyalikaval PS,DNR LAYOUT
2293_7755,Hanumanthanagar PS,VINAYAKA NAGARA
2298_8785,NorthEast CEN Crime PS,VIDYARANYAPURA
2303_7264,Jeevan Bheemanagar PS,J.B.NAGARA
2325_7743,Kengeri PS,SHIRKE
2336_6717,Sampangiramanagar PS,C.K.C.GARDEN
2349_8731,Shankarpura PS,OTHER POLICE STATION LIMITS
2356_6684,Basavanagudi PS,N.R COLONY
2403_8672,NorthEast CEN Crime PS,AMRUTHAHALLI
2419_8266,Pulakeshinagar  PS,FRAZER TOWN
2425_7219,Basavanagudi PS,BP Wadia Road
2451_6684,Upparpet PS,KSRTC AND BMTC SEVICE ROAD
2477_6614,Devanahalli PS,MADDAIAH STREET
2478_8687,Chandra Layout PS,INDIRA COLONY
2620_6411,Cottonpet PS,Akkipet Main Road
2620_9293,NorthEast CEN Crime PS,VIDYARANYAPURA
2689_7575,J.C. Nagar PS,JAYAMAHAL
2723_6336,Sadashivanagar PS,SADASHIVANAGAR
2754_7740,NorthEast CEN Crime PS,AMRUTHAHALLI
2773_8533,Banashankari PS,Yadiyuru
2810_7539,Yeshwanthapura PS,MALLESHWARAM EIGHT MAIN
2844_6200,Kumaraswamy Layout PS,sarabande palya
2856_7720,Chandra Layout PS,NAGARABHVI
2861_7722,Varthur PS,KODATI SULIKUNTE AMBEDKAR NAGARA
288_7753,Thalaghattapura Traffic PS,Gubbalalla
2908_6117,East Zone Women PS,HALASURU GATE
2913_6157,Subramanyanagar PS,GAYATHRINAGAR
293_7752,Byatarayanapura  PS,Nayandahalli Junction
294_1760,Vijayanagar Traffic PS,R P C LAYOUT
295_7757,Vishveshwarapuram PS,PARVATHIPURAM
296_7762,Halasur Traffic PS,Old Airport Road
29_77,Vijayanagar Traffic PS,BEML LAYOUT
300_300,Jagajeevanram Nagar PS,Narasimhaiah Compound
300_7638,Kamakshipalya Traffic PS,KAMAKSHIPALYA
3033_7638,Madivala PS,OTHER
303_7753,Yeshwanthapura Traffic PS,R M C YARD
3301_7750,Peenya Traffic PS,T DASARAHALLI
3301_7756,Sadashivanagar Traffic PS,Maramma Circle
3301_7770,K.R. Puram PS,T.C.PALYA
3303_7756,Sadashivanagar Traffic PS,NEW BEL ROAD
3305_7760,Hebbal PS,Manorayanapalya
3307_7979,Kengeri PS,Nagadevanahalli
3309_7757,Yelahanka New Town PS,CHIKKABOMMASANDRA
3310_7756,Yelahanka New Town PS,ATTUR LAYOUT
3312_7725,Yelahanka New Town PS,INDUSTRIAL AREA
3314_7723,Yelahanka New Town PS,RAMAGONDANAHALLI
3324_7732,Yelahanka New Town PS,ATTUR LAYOUT
3398_5636,Commercial Street PS,QUADRANT CIRCLE POLICE OUT POST
3659_7602,K.R. Puram PS,T.C.PALYA
3708_6817,Central CEN Crime PS,Central division Limit
3708_7717,North CEN Crime PS,YPR CENPS
3708_7758,Central CEN Crime PS,Central division Limit
3708_7775,North CEN Crime PS,YPR CENPS
3708_7777,Central CEN Crime PS,Central division Limit
3708_9741,Ramamurthy Nagar PS,OMBR LAYOUT
3863_9410,Bandepalya PS,MANGAMMANAPALYA
4138_4924,Mahalakshmipuram PS,Mahalakshmi Puram
4291_11752,Jayanagar PS,Other Station Limits
4330_4756,Cubbon Park PS,M.G Road
4400_4589,R.M.C. Yard PS,Relaince market
4624_4381,Kumaraswamy Layout Traffic PS,METRO JUCTION
500_7524,Jnanabharathi PS,MALAGALA VILLAGE
5107_3944,Ashoknagar PS,Ashoknagar
5165_3910,Byadarahalli PS,Herohalli
55_1301,Yeshwanthapura PS,MALLESHWARAM EIGHT MAIN
5870_1291,Subramanyapura PS,P.P.Layout
5870_3174,Subramanyapura PS,KONANAKUNTE
611_7712,K.R. Puram PS,T.C.PALY
612_6812,Halasur PS,halasoor road
612_7735,K.R. Puram PS,V.B. LAYOUT
615_7765,K.R. Puram PS,V.B. LAYOUT
616_7712,K.R. Puram PS,k.r.pura
6213_5659,Kengeri PS,RP ROAD
6299_7755,Rajajinagar PS,Mariappanapalya
6324_2797,Gangammana Gudi PS,KAMMAGONDANAHALLI
644_7713,K.R. Puram PS,T.C.PALYA
645_7715,K.R. Puram PS,k.r.pura
645_7765,K.R. Puram PS,HOODI ROAD
646_7746,K.R. Puram PS,V.B. LAYOUT
646_7754,K.R. Puram PS,k.r.pura
652_6648,K.R. Puram PS,HOODI ROAD
654_7714,K.R. Puram PS,T.C.PALY
654_7745,K.R. Puram PS,V.B. LAYOUT
662_7721,K.R. Puram PS,k.r.pura
6648_2391,Yeshwanthapura PS,MALLESHWARAM EIGHT MAIN
665_7716,K.R. Puram PS,T.C.PALY
668_7763,K.R. Puram PS,HOODI ROAD
6724_2350,Byappanahalli PS,Benniganahalli
675_6817,Subramanyapura PS,DODDAGOWDANAPALYA
675_6875,Bagalagunte PS,KALYANA NAGAR
675_7701,Peenya PS,Peenya Second Block
675_7725,Kumaraswamy Layout Traffic PS,P.P LAYOUT
675_7751,Peenya PS,Nelagadranahalli
675_7752,Commercial Street PS,GEM PLAZA SAFINA FLAZA ANDREW'S CHURCH
675_7753,Vijayanagar PS,BINNY LAYOUT
675_7768,Marathahalli PS,Panathuru
675_9708,Banaswadi PS,Lingarajpura
675_9741,Cyber Crime Police Station,Bengaluru city
679_7779,K.R. Puram PS,T.C.PALYA
679_7815,Halasurgate PS,K.G.ROAD N.T ROAD
693_6936,Vijayanagar PS,R.P.C.LAYOUT
698_6925,Vijayanagar PS,R.P.C.LAYOUT
698_7059,Cyber Crime Police Station,Bengaluru city
724_7755,Byadarahalli PS,Tigalarapalya
7663_1232,Basaveshwara Nagar PS,OTHER AREA
7700_1300,Yeshwanthapura PS,Subhedhar Palya
7701_1301,Sanjay Nagar PS,ASHRAMA COLONY
7701_7755,Yeshwanthapura Traffic PS,R M C YARD
7705_1304,Sanjay Nagar PS,CENTRAL EXCISE LAYOUT
7712_1123,Malleshwaram PS,Malleswaram
7714_1385,R.M.C. Yard PS,Goraguntepalya Circle
7715_1254,Malleshwaram PS,MALLESHWARA
7716_1314,R.M.C. Yard PS,Relaince market
7721_1214,Malleshwaram PS,MALLESHWARA
7721_1224,Malleshwaram PS,Malleshwara
7721_1225,Cottonpet PS,Bhakshi Garden
7721_1235,Subramanyapura PS,P.P.Layout
7721_1236,Magadi Road PS,RAJAJINAGARA ENTRENCE
7725_1200,Mahalakshmipuram PS,J C NAGARA
7725_1212,Malleshwaram PS,Malleshwara
7730_1301,Peenya PS,Peenya Village
7730_1302,East Zone Women PS,YESHAVSANTAPURA
7731_1754,Sadashivanagar PS,SADASHIVANAGAR
7732_1236,Subramanyapura PS,BRANDAVAN LAYOUT
7732_1259,Rajagopal Nagar PS,RAJAGOPALA NAGARA
7733_1211,Kumaraswamy Layout Traffic PS,JARAGANAHALLI BUS STAND
7733_1252,Kumaraswamy Layout Traffic PS,JARAGANAHALLI BUS STAND
7733_1257,Cottonpet PS,Anjanappa Garden
7733_1258,Cottonpet PS,Anjanappa Garden
7733_1259,Rajajinagar PS,SECOND BLOCK
7733_1301,Yeshwanthapura PS,JAYARAM COLONY
7733_1302,East Zone Women PS,YESHAVSANTAPURA
7734_1257,Cottonpet PS,Police Road
7734_1258,Cottonpet PS,Goodshed Road
7734_1259,Vyalikaval PS,DNR LAYOUT
7734_1300,Vyalikaval PS,VR PURA
7734_1301,Sadashivanagar PS,SADASHIVANAGAR
7734_1302,Sadashivanagar PS,SADASHIVANAGAR
7734_1306,East Zone Women PS,HEBBALA PS
7735_1252,Hulimavu PS,HULIMAVU GATE
7735_1255,R.T. Nagar PS,GANGANAGAR
7735_1257,East Zone Women PS,HALASURU GATE
7735_1300,Vyalikaval PS,VR PURA
7735_1301,R.T. Nagar PS,SULTHANPALYA
7735_7735,Jayanagar PS,JAYANAGAR
7736_1225,Kumaraswamy Layout Traffic PS,PADMANABHANAGARA
7736_1254,Mico Layout PS,BTM SECOND STAGE
7736_1255,Mico Layout PS,BTM SECOND STAGE
7736_1256,Adugodi PS,ADUGODI POLICE QUTRESS
7736_1257,Ashoknagar PS,Shanthinagar
7736_1258,Ashoknagar PS,Ashoknagar
7736_1301,R.T. Nagar PS,GANGANAGAR
7736_7734,Seshadripuram PS,NEHARU NAGAR
7737_12,East Zone Women PS,HALASURU GATE
7737_1250,Electronic City PS,VEERASANDRA GATE
7737_1254,Mico Layout PS,BTM SECOND STAGE
7737_1257,Ashoknagar PS,Central Street
7737_1259,East Zone Women PS,ULSOOR PS
7737_1353,Yeshwanthapura PS,SBM COLONY
7738_1252,Electronic City PS,DODDA THOGURU M M SCHOOL ROAD
7738_1255,East Zone Women PS,HALASURU GATE
7739_1313,Subramanyapura PS,KONANAKUNTE
773_125,Rajajinagar PS,Mariappanapalya
7741_1215,Kumaraswamy Layout Traffic PS,BRUNDAVAN GARDEN
7741_1315,Devanahalli PS,BAJAR STREET
7742_1211,Kumaraswamy Layout Traffic PS,ILIYAZ NAGARA
7742_1212,Kumaraswamy Layout Traffic PS,BRUNDAVAN GARDEN
7742_1257,East Zone Women PS,ULSOOR PS
7742_1300,East Zone Women PS,BOWRING HOSPITAL
7743_1314,Devanahalli PS,GIRIYAMMA CIRCEL
7744_1212,Kumaraswamy Layout Traffic PS,K.S.LAYOUT JUCTION
7744_1253,Varthur PS,KODATI SULIKUNTE AMBEDKAR NAGARA
7744_1259,Whitefield PS,VYDEHI CIRCLE
