Grid_ID,Grid_X,Grid_Y,Hawkes_Intensity,VICTIM COUNT,Accused Count,Unique_Crime_Types,Crime_Count,Risk_Label
1305_7753,1305,7753,0.38218181833155873,0.0,1.183673469387755,20,49,2
1305_7754,1305,7754,0.35981477336015977,0.0,1.135135135135135,16,37,1
1305_7755,1305,7755,0.5731322061028121,0.0,0.6875,25,80,2
1305_7756,1305,7756,2.598597566975468,0.0,0.5079365079365079,17,63,2
1305_7757,1305,7757,0.2855443166135263,0.0,1.7333333333333334,10,15,1
1305_7758,1305,7758,2.8072136255535427,0.0,1.451962110960758,99,739,2
1305_7759,1305,7759,0.7049120722482214,0.0,1.2962962962962963,18,27,1
1305_7760,1305,7760,0.44677078269021686,0.0,1.3461538461538463,14,26,1
1305_7761,1305,7761,0.18723570906850226,0.0,1.125,7,8,0
1305_7762,1305,7762,0.21637045623502313,0.0,1.5,25,50,2
1305_7763,1305,7763,0.27396787095268127,0.0,1.25,21,32,1
1305_7764,1305,7764,0.49325776430377255,0.0,1.2105263157894737,22,57,2
1305_7765,1305,7765,0.12175240819693496,0.0,1.0,9,11,1
1305_7766,1305,7766,0.03171308422467255,0.0,1.1428571428571428,7,7,0
1305_7767,1305,7767,0.043866394535572555,0.0,1.4285714285714286,4,7,0
1305_7773,1305,7773,0.0,0.0,3.0,1,1,0
1305_7776,1305,7776,0.0,0.0,0.0,1,1,0
1306_1365,1306,1365,0.0,0.0,0.0,1,1,0
1306_1754,1306,1754,0.0,0.0,1.0,1,1,0
1306_7698,1306,7698,0.0,0.0,0.0,1,1,0
1306_7710,1306,7710,0.0,0.0,1.0,1,1,0
1306_7713,1306,7713,0.0,0.0,1.0,1,1,0
1306_7723,1306,7723,0.0,0.0,3.0,1,1,0
1306_7728,1306,7728,5.15753642445341e-13,0.0,0.5,1,2,0
1306_7731,1306,7731,0.1660744198519877,0.0,1.2,7,10,0
1306_7748,1306,7748,0.0,0.0,0.0,1,1,0
1306_7749,1306,7749,0.018469268262070924,0.0,0.6666666666666666,4,6,0
1306_7750,1306,7750,0.3751295417171849,0.0,1.0892857142857142,28,56,2
1306_7751,1306,7751,0.16018179271401145,0.0,1.75,20,36,1
1306_7752,1306,7752,1.5021500018549866e-06,0.0,0.4,4,5,0
1306_7753,1306,7753,2.0641625365339773e-06,0.0,0.8888888888888888,5,9,0
1306_7754,1306,7754,0.02136694579241286,0.0,1.1428571428571428,4,7,0
1306_7755,1306,7755,0.45605568065116475,0.0,1.2666666666666666,26,60,2
1306_7756,1306,7756,0.45520291579407457,0.0,1.135135135135135,16,37,1
1306_7757,1306,7757,0.16264927673146604,0.0,2.25,7,8,0
1306_7758,1306,7758,0.32630757737646815,0.0,1.1333333333333333,13,15,1
1306_7759,1306,7759,7.937424046999159,0.0,1.0626506024096385,12,830,2
1306_7760,1306,7760,0.2123203704249892,0.0,1.0,6,10,0
1306_7761,1306,7761,0.19004830721304797,0.0,1.0,13,18,1
1306_7762,1306,7762,0.26903840862731937,0.0,1.3333333333333333,24,39,1
1306_7763,1306,7763,0.0695667040140152,0.0,1.1428571428571428,12,14,1
1306_7764,1306,7764,1.5900700619324097,0.0,1.0810810810810811,19,74,2
1306_7765,1306,7765,0.16911770217122074,0.0,1.3333333333333333,13,18,1
1306_7766,1306,7766,3.612520070465858e-30,0.0,1.0,2,2,0
1306_7767,1306,7767,0.10544061373870295,0.0,1.3,5,10,0
1306_8022,1306,8022,0.0,0.0,1.0,1,1,0
1307_7701,1307,7701,0.0,0.0,0.0,1,1,0
1307_7707,1307,7707,0.0,0.0,0.0,1,1,0
1307_7726,1307,7726,1.8859107392031955,0.0,0.6513761467889908,5,218,2
1307_7729,1307,7729,0.0,0.0,1.0,1,1,0
1307_7745,1307,7745,0.0,0.0,0.0,1,1,0
1307_7748,1307,7748,0.0,0.0,1.0,1,1,0
1307_7749,1307,7749,0.0,0.0,0.0,1,1,0
1307_7750,1307,7750,0.11841131710686023,0.0,1.2,16,25,1
1307_7751,1307,7751,0.40010800370283744,0.0,1.4605263157894737,32,76,2
1307_7752,1307,7752,0.07072154942309199,0.0,0.7647058823529411,9,17,1
1307_7753,1307,7753,0.1837148689534788,0.0,1.1666666666666667,12,24,1
1307_7754,1307,7754,0.0892754831635794,0.0,1.1428571428571428,6,7,0
1307_7755,1307,7755,0.39505622437604254,0.0,1.1818181818181819,26,44,1
1307_7756,1307,7756,0.27681374943355797,0.0,1.0588235294117647,15,34,1
1307_7757,1307,7757,0.055099629407195504,0.0,1.0,3,3,0
1307_7758,1307,7758,0.28557530123486063,0.0,0.5,4,6,0
1307_7759,1307,7759,0.43039098116917585,0.0,1.6153846153846154,7,13,1
1307_7760,1307,7760,0.12626136145660347,0.0,0.6666666666666666,4,6,0
1307_7761,1307,7761,0.08738725634350171,0.0,0.8823529411764706,12,17,1
1307_7762,1307,7762,3.077739140069719,0.0,1.7369519832985387,79,479,2
1307_7763,1307,7763,1.7257674217494694,0.0,1.6746987951807228,31,83,2
1307_7764,1307,7764,2.2736361875304065,0.0,1.4069767441860466,83,516,2
1307_7765,1307,7765,0.15785437487579237,0.0,0.9411764705882353,11,17,1
1307_7766,1307,7766,0.005593455745430884,0.0,1.75,3,4,0
1307_7767,1307,7767,0.4887496990232597,0.0,1.8,4,5,0
1307_7787,1307,7787,0.0,0.0,0.0,1,1,0
1307_8018,1307,8018,0.0,0.0,3.0,1,1,0
1308_753,1308,753,0.0,0.0,3.0,1,1,0
1308_7728,1308,7728,2.5944758025273097e-18,0.0,0.0,2,2,0
1308_7729,1308,7729,0.0,0.0,1.0,1,1,0
1308_7731,1308,7731,5.156301486463989e-15,0.0,1.0,1,3,0
1308_7733,1308,7733,0.0,0.0,0.0,1,1,0
1308_7740,1308,7740,0.0,0.0,0.0,1,1,0
1308_7748,1308,7748,0.08401968503682634,0.0,1.380952380952381,13,21,1
1308_7749,1308,7749,0.001899066386219231,0.0,0.75,4,8,0
1308_7750,1308,7750,0.21192549039731734,0.0,1.9666666666666666,20,30,1
1308_7751,1308,7751,0.3129852615860552,0.0,3.75,8,8,0
1308_7752,1308,7752,0.0,0.0,1.0,1,1,0
1308_7753,1308,7753,0.09141192891083887,0.0,2.0,9,10,0
1308_7754,1308,7754,0.4018744788234582,0.0,1.2833333333333334,26,60,2
1308_7755,1308,7755,0.45222770975850346,0.0,1.265625,29,64,2
1308_7756,1308,7756,0.30851398535138647,0.0,1.619047619047619,14,21,1
1308_7758,1308,7758,0.12233850909377297,0.0,0.2857142857142857,6,7,0
1308_7759,1308,7759,0.30959050352493994,0.0,0.8181818181818182,7,11,1
1308_7760,1308,7760,0.4140316300625656,0.0,0.25,4,4,0
1308_7761,1308,7761,0.11071491565055114,0.0,1.625,7,8,0
1308_7762,1308,7762,0.3580332728641786,0.0,1.0,11,13,1
1308_7763,1308,7763,0.22168142721800677,0.0,1.0,12,23,1
1308_7764,1308,7764,0.17435194072281937,0.0,1.0909090909090908,7,11,1
1308_7765,1308,7765,0.0386400532823863,0.0,1.25,3,4,0
1308_7766,1308,7766,0.2729102510259939,0.0,1.6666666666666667,3,3,0
1308_7767,1308,7767,0.2262093545089899,0.0,2.0,3,4,0
1308_7777,1308,7777,0.05366619901539546,0.0,1.696969696969697,17,33,1
1308_8020,1308,8020,0.0,0.0,1.0,1,1,0
1309_7634,1309,7634,6.343650491412937,0.0,0.814621409921671,5,766,2
1309_7728,1309,7728,0.0,0.0,2.0,1,1,0
1309_7729,1309,7729,0.0,0.0,1.0,1,1,0
1309_7730,1309,7730,0.0,0.0,1.0,1,1,0
1309_7748,1309,7748,0.026099599260353816,0.0,1.0,6,8,0
1309_7749,1309,7749,0.009724073720498784,0.0,2.076923076923077,9,13,1
1309_7750,1309,7750,0.0,0.0,0.0,1,1,0
1309_7752,1309,7752,0.09715675681429643,0.0,1.3333333333333333,9,12,1
1309_7753,1309,7753,0.15598397826433788,0.0,1.3333333333333333,16,21,1
1309_7754,1309,7754,0.18054265368699443,0.0,1.5,16,24,1
1309_7755,1309,7755,0.28348077871745053,0.0,2.0,8,12,1
1309_7756,1309,7756,0.35411064203522585,0.0,1.1875,13,16,1
1309_7757,1309,7757,0.5075083508946981,0.0,0.8571428571428571,11,14,1
1309_7758,1309,7758,0.3994752962215673,0.0,0.6923076923076923,10,13,1
1309_7759,1309,7759,1.4144048702014245,0.0,0.7142857142857143,22,63,2
1309_7760,1309,7760,0.3645715703323125,0.0,2.0,5,6,0
1309_7761,1309,7761,4.473404272570472e-74,0.0,2.5,2,2,0
1309_7762,1309,7762,0.2289652258902568,0.0,1.457142857142857,21,35,1
1309_7763,1309,7763,0.10080197440134599,0.0,1.0,10,11,1
1309_7764,1309,7764,4.842683247289465e-66,0.0,0.5,2,2,0
1309_7765,1309,7765,0.18596071960676308,0.0,2.6470588235294117,12,17,1
1309_7766,1309,7766,0.4399627080203948,0.0,2.2,10,15,1
1309_7771,1309,7771,5.83412831361087e-22,0.0,2.5,2,2,0
1309_7820,1309,7820,0.0,0.0,6.0,1,1,0
1309_8020,1309,8020,0.0,0.0,1.0,1,1,0
130_773,130,773,2.778215158375381,0.0,1.0,3,87,2
130_7732,130,7732,0.0,0.0,1.0,1,1,0
130_774,130,774,0.0,0.0,1.0,1,1,0
130_775,130,775,0.5555381598318517,0.0,1.0,2,14,1
1310_1310,1310,1310,0.0,0.0,0.0,1,1,0
1310_7725,1310,7725,0.0,0.0,1.0,1,1,0
1310_7730,1310,7730,0.0,0.0,1.0,1,1,0
1310_7731,1310,7731,1.9515035547357065e-26,0.0,1.0,2,3,0
1310_7747,1310,7747,0.0,0.0,1.0,1,1,0
1310_7748,1310,7748,0.03998043777322283,0.0,1.3125,12,16,1
1310_7749,1310,7749,3.701202396424913e-07,0.0,4.0,5,5,0
1310_7750,1310,7750,6.805403275984052e-45,0.0,2.3333333333333335,3,3,0
1310_7751,1310,7751,1.1504625814580641e-15,0.0,3.3333333333333335,3,3,0
1310_7752,1310,7752,1.2308087162390162e-39,0.0,0.5,1,2,0
1310_7753,1310,7753,0.041327673202098646,0.0,1.0,4,4,0
1310_7754,1310,7754,4.1469095803786784e-06,0.0,0.5,2,2,0
1310_7755,1310,7755,2.904641452166351e-23,0.0,0.0,2,2,0
1310_7756,1310,7756,0.419072223839358,0.0,1.2,17,30,1
1310_7757,1310,7757,1.362689374351867,0.0,1.4054054054054055,17,37,1
1310_7758,1310,7758,2.1909117441452026,0.0,1.3157894736842106,18,38,1
1310_7759,1310,7759,0.19407482142211818,0.0,0.8888888888888888,9,9,0
1310_7760,1310,7760,0.6633696023564507,0.0,1.7727272727272727,13,22,1
1310_7761,1310,7761,4.2513072471820375e-06,0.0,1.0,5,5,0
1310_7762,1310,7762,0.08085996578322024,0.0,0.4166666666666667,9,12,1
1310_7763,1310,7763,0.31205080757911313,0.0,2.230769230769231,9,13,1
1310_7764,1310,7764,0.3035895681596143,0.0,1.0,12,12,1
1310_7765,1310,7765,0.08067045783488826,0.0,1.375,4,8,0
1310_7771,1310,7771,0.0055242251339204,0.0,1.0,3,3,0
1310_7818,1310,7818,0.4093653765389909,0.0,0.5,2,2,0
1311_7721,1311,7721,0.0,0.0,1.0,1,1,0
1311_7733,1311,7733,0.0,0.0,1.0,1,1,0
1311_7737,1311,7737,0.0,0.0,3.0,1,1,0
1311_7742,1311,7742,0.0371367891071669,0.0,1.5,2,2,0
1311_7746,1311,7746,5.269620766156191e-60,0.0,2.0,2,2,0
1311_7748,1311,7748,0.11017266796719496,0.0,1.2272727272727273,13,22,1
1311_7750,1311,7750,5.045341547447466,0.0,1.118811881188119,11,808,2
1311_7751,1311,7751,0.0,0.0,0.0,1,1,0
1311_7752,1311,7752,0.0,0.0,0.0,1,1,0
1311_7755,1311,7755,0.06495052260807326,0.0,1.1111111111111112,5,9,0
1311_7756,1311,7756,0.18150040018954633,0.0,1.4444444444444444,9,9,0
1311_7757,1311,7757,0.18914260254273768,0.0,1.3846153846153846,7,13,1
1311_7758,1311,7758,1.3728816753857205e-06,0.0,1.0,3,3,0
1311_7759,1311,7759,0.05012942186140185,0.0,1.5,2,2,0
1311_7760,1311,7760,0.10894468906149452,0.0,1.0,5,9,0
1311_7761,1311,7761,0.1276054987409139,0.0,0.8,10,10,0
1311_7762,1311,7762,0.13293090998592968,0.0,1.2,4,5,0
1311_7763,1311,7763,0.6517460311866471,0.0,0.6875,10,16,1
1311_7764,1311,7764,0.036934386120777936,0.0,2.0,3,3,0
1311_7765,1311,7765,0.0,0.0,2.0,1,1,0
1311_7767,1311,7767,3.4959949983229586e-56,0.0,2.5,2,2,0
1311_7768,1311,7768,0.01844158370061995,0.0,1.0,2,2,0
1311_7771,1311,7771,0.0,0.0,3.0,1,1,0
1312_7712,1312,7712,1.589028486661707,0.0,0.9130434782608695,16,23,1
1312_7721,1312,7721,2.9070202429479696e-62,0.0,5.0,2,2,0
1312_7723,1312,7723,0.0,0.0,0.0,1,1,0
1312_7725,1312,7725,0.0,0.0,1.0,1,1,0
1312_7731,1312,7731,0.0,0.0,1.0,1,1,0
1312_7732,1312,7732,1.4060317169487422,0.0,1.0,2,13,1
1312_7733,1312,7733,0.09131636910664541,0.0,1.0,2,3,0
1312_7734,1312,7734,3.697716175962437,0.0,1.54510556621881,76,521,2
1312_7736,1312,7736,3.2004581459274397,0.0,1.3351851851851853,69,540,2
1312_7742,1312,7742,0.16643554184903975,0.0,0.0,2,2,0
1312_7745,1312,7745,0.0,0.0,3.0,1,1,0
1312_7747,1312,7747,6.82893175825451e-05,0.0,1.3333333333333333,6,6,0
1312_7748,1312,7748,1.602157403516427e-05,0.0,1.5,6,8,0
1312_7749,1312,7749,0.0,0.0,0.0,1,1,0
1312_7750,1312,7750,0.0007644968070961294,0.0,1.0,4,4,0
1312_7751,1312,7751,0.0,0.0,3.0,1,1,0
1312_7752,1312,7752,0.0,0.0,0.0,1,1,0
1312_7753,1312,7753,7.382834462786628,0.0,1.053926206244087,8,1057,2
1312_7755,1312,7755,0.0,0.0,0.0,1,1,0
1312_7756,1312,7756,0.10337090169292595,0.0,0.8571428571428571,7,7,0
1312_7757,1312,7757,0.012294389133746633,0.0,0.6666666666666666,3,3,0
1312_7758,1312,7758,0.0007476225731619333,0.0,1.6666666666666667,3,3,0
1312_7760,1312,7760,0.0,0.0,1.0,1,1,0
1312_7761,1312,7761,0.2082402943672826,0.0,1.4285714285714286,16,28,1
1312_7762,1312,7762,0.4140748169373634,0.0,0.5454545454545454,8,11,1
1312_7763,1312,7763,0.2843503034089326,0.0,1.2272727272727273,15,22,1
1312_7764,1312,7764,1.9115594697361087e-18,0.0,2.6666666666666665,3,3,0
1312_7765,1312,7765,0.43813090208680805,0.0,0.3333333333333333,3,3,0
1312_7766,1312,7766,2.2080632911374476,0.0,1.989247311827957,82,465,2
1312_7767,1312,7767,0.3913153666935384,0.0,1.4,5,5,0
1312_7768,1312,7768,0.00015281321593849754,0.0,3.5,4,4,0
1312_7769,1312,7769,0.0,0.0,0.0,1,1,0
1312_8023,1312,8023,0.0,0.0,2.0,1,1,0
1312_8026,1312,8026,0.0,0.0,0.0,1,1,0
1313_1170,1313,1170,0.9003338465203876,0.0,0.5,4,4,0
1313_7713,1313,7713,0.06682928851693841,0.0,1.0,2,3,0
1313_7731,1313,7731,0.0,0.0,1.0,1,1,0
1313_7732,1313,7732,0.5968967349571228,0.0,1.0,4,7,0
1313_7733,1313,7733,0.0,0.0,1.0,1,1,0
1313_7740,1313,7740,0.0,0.0,1.0,1,1,0
1313_7745,1313,7745,4.458203941553893e-34,0.0,0.5,1,2,0
1313_7747,1313,7747,0.12732457938068978,0.0,1.1176470588235294,13,17,1
1313_7748,1313,7748,1.5440153339662846e-08,0.0,0.0,2,4,0
1313_7749,1313,7749,0.3333333333333333,0.0,1.6666666666666667,3,3,0
1313_7751,1313,7751,0.0,0.0,1.0,1,1,0
1313_7753,1313,7753,0.0,0.0,0.0,1,1,0
1313_7756,1313,7756,0.0,0.0,1.0,1,1,0
1313_7757,1313,7757,0.0070380539983418,0.0,1.25,3,4,0
1313_7758,1313,7758,0.026746492220598935,0.0,1.6666666666666667,2,3,0
1313_7759,1313,7759,0.0,0.0,1.0,1,1,0
1313_7760,1313,7760,0.0,0.0,0.0,1,1,0
1313_7761,1313,7761,0.25007859023997464,0.0,1.1,5,10,0
1313_7762,1313,7762,3.790162246422233e-12,0.0,0.3333333333333333,3,3,0
1313_7763,1313,7763,0.0,0.0,0.0,1,1,0
1313_7766,1313,7766,0.1687201535478708,0.0,1.8235294117647058,10,17,1
1313_7768,1313,7768,0.0,0.0,1.0,1,1,0
1313_7769,1313,7769,4.55806535522698e-06,0.0,0.6666666666666666,3,3,0
1313_7770,1313,7770,0.36721068094031395,0.0,1.3333333333333333,5,6,0
1313_7771,1313,7771,0.0,0.0,1.0,1,1,0
1313_7772,1313,7772,0.0,0.0,5.0,1,1,0
1313_7845,1313,7845,0.0,0.0,1.0,1,1,0
1314_7712,1314,7712,0.0,0.0,0.0,1,1,0
1314_7725,1314,7725,0.0,0.0,1.0,1,1,0
1314_7732,1314,7732,0.4122201513043415,0.0,0.7333333333333333,7,15,1
1314_7733,1314,7733,0.0082863377008806,0.0,1.0,1,2,0
1314_7742,1314,7742,0.0913417620263673,0.0,1.0,1,2,0
1314_7743,1314,7743,0.0022582904713063,0.0,1.0,2,2,0
1314_7746,1314,7746,0.3032653298563167,0.0,0.0,1,2,0
1314_7748,1314,7748,7.365780551325386e-07,0.0,0.5,3,4,0
1314_7750,1314,7750,0.0,0.0,0.0,1,1,0
1314_7758,1314,7758,0.16643554184903975,0.0,1.5,2,2,0
1314_7760,1314,7760,6.232787934756135e-11,0.0,2.0,3,3,0
1314_7761,1314,7761,0.1766004689946474,0.0,5.230769230769231,9,13,1
1314_7762,1314,7762,0.0668722601484548,0.0,1.3333333333333333,12,18,1
1314_7763,1314,7763,0.015202522315537405,0.0,2.5,4,4,0
1314_7764,1314,7764,2.1180682664418845e-19,0.0,1.0,3,3,0
1314_7765,1314,7765,0.013174217942623547,0.0,2.6,8,10,0
1314_7767,1314,7767,6.892726410446841e-06,0.0,1.8333333333333333,5,6,0
1314_7768,1314,7768,0.030614107063245476,0.0,3.25,4,4,0
1314_7770,1314,7770,9.461836220606356e-93,0.0,0.0,2,2,0
1315_7712,1315,7712,0.0,0.0,1.0,1,1,0
1315_7731,1315,7731,0.0410424993119494,0.0,0.5,2,2,0
1315_7732,1315,7732,0.0083433174900815,0.0,2.0,4,4,0
1315_7733,1315,7733,0.3590135689103233,0.0,1.0,1,5,0
1315_7734,1315,7734,0.0,0.0,1.0,1,1,0
1315_7747,1315,7747,3.768326877385e-05,0.0,0.75,1,4,0
1315_7750,1315,7750,0.0,0.0,0.0,1,1,0
1315_7751,1315,7751,0.0,0.0,1.0,1,1,0
1315_7753,1315,7753,0.0,0.0,1.0,1,1,0
1315_7756,1315,7756,0.0,0.0,0.0,1,1,0
1315_7758,1315,7758,0.0,0.0,2.0,1,1,0
1315_7760,1315,7760,1.376416471957755e-07,0.0,0.0,2,3,0
1315_7761,1315,7761,0.14165425131102943,0.0,0.9090909090909091,10,11,1
1315_7762,1315,7762,0.014513538254988006,0.0,2.5,9,10,0
1315_7766,1315,7766,0.23523993504784602,0.0,0.5,4,4,0
1315_7767,1315,7767,0.0,0.0,2.0,1,1,0
1315_7769,1315,7769,0.0,0.0,0.0,1,1,0
1315_7770,1315,7770,0.0,0.0,1.0,1,1,0
1315_7771,1315,7771,6.8663392493025e-05,0.0,2.75,4,4,0
1315_7772,1315,7772,1.8675988125124225e-09,0.0,0.6666666666666666,3,3,0
1316_7713,1316,7713,0.0,0.0,2.0,1,1,0
1316_7731,1316,7731,0.0,0.0,3.0,1,1,0
1316_7733,1316,7733,0.0,0.0,3.0,1,1,0
1316_7746,1316,7746,3.130765849989277e-52,0.0,0.0,1,2,0
1316_7753,1316,7753,2.19820689020555,0.0,0.6188118811881188,4,202,2
1316_7757,1316,7757,0.0,0.0,2.0,1,1,0
1316_7758,1316,7758,0.0,0.0,1.0,1,1,0
1316_7759,1316,7759,1.2128579478833285e-72,0.0,1.0,2,2,0
1316_7760,1316,7760,0.00011322566290727462,0.0,4.75,3,4,0
1316_7761,1316,7761,0.02550612092877469,0.0,2.625,6,8,0
1316_7762,1316,7762,1.734851355128519,0.0,1.7570422535211268,71,284,2
1316_7763,1316,7763,0.19240562510194834,0.0,1.6666666666666667,11,18,1
1316_7764,1316,7764,1.0139403698928327e-09,0.0,1.6,4,5,0
1316_7765,1316,7765,2.1387902466694546e-18,0.0,1.25,4,4,0
1316_7766,1316,7766,9.202575240123994e-07,0.0,5.333333333333333,2,3,0
1316_7767,1316,7767,0.3333334700349717,0.0,1.3333333333333333,2,3,0
1316_7768,1316,7768,0.0,0.0,1.0,1,1,0
1316_7771,1316,7771,0.0,0.0,1.0,1,1,0
1316_7772,1316,7772,8.065131892315838e-07,0.0,1.0,5,5,0
1317_7700,1317,7700,0.0,0.0,0.0,1,1,0
1317_7717,1317,7717,6.823547929080742,0.0,1.1842424242424243,99,1650,2
1317_7731,1317,7731,0.0,0.0,1.0,1,1,0
1317_7732,1317,7732,9.205289683375e-05,0.0,1.0,1,2,0
1317_7733,1317,7733,0.13616103738276494,0.0,1.0,2,3,0
1317_7753,1317,7753,4.602893598513757,0.0,1.3789778206364514,97,1037,2
1317_7758,1317,7758,0.0,0.0,0.0,1,1,0
1317_7759,1317,7759,0.0,0.0,0.0,1,1,0
1317_7761,1317,7761,1.221300368870264e-36,0.0,3.5,2,2,0
1317_7763,1317,7763,0.16746517012679424,0.0,1.0434782608695652,15,23,1
1317_7764,1317,7764,0.0,0.0,6.0,1,1,0
1317_7765,1317,7765,0.3333333333333333,0.0,1.3333333333333333,3,3,0
1317_7767,1317,7767,3.674897262818198,0.0010615711252653928,1.3036093418259023,89,942,2
1317_7768,1317,7768,0.0,0.0,0.0,1,1,0
1317_7769,1317,7769,0.04864792493028375,0.0,1.1111111111111112,8,9,0
1317_7770,1317,7770,0.0015137773726879,0.0,2.0,2,2,0
1317_7772,1317,7772,0.0,0.0,1.0,1,1,0
1318_7726,1318,7726,0.0,0.0,0.0,1,1,0
1318_7732,1318,7732,3.179510663043003e-16,0.0,1.0,2,4,0
1318_7753,1318,7753,0.0,0.0,4.0,1,1,0
1318_7755,1318,7755,0.5,0.0,1.0,1,2,0
1318_7756,1318,7756,0.0,0.0,1.0,1,1,0
1318_7757,1318,7757,0.0,0.0,0.0,1,1,0
1318_7758,1318,7758,0.0,0.0,1.0,1,1,0
1318_7763,1318,7763,0.0,0.0,1.0,1,1,0
1318_7764,1318,7764,0.06892655485262683,0.0,1.4615384615384615,10,13,1
1318_7765,1318,7765,0.15388187866709002,0.0,0.5,6,6,0
1318_7766,1318,7766,0.00012525862035834445,0.0,4.666666666666667,3,3,0
1318_7767,1318,7767,4.870981888302955e-11,0.0,0.5,4,4,0
1318_7768,1318,7768,1.9389733492440173e-17,0.0,0.25,4,4,0
1318_7769,1318,7769,0.12505180529214288,0.0,0.875,5,8,0
1318_7770,1318,7770,1.9022627932110783e-14,0.0,1.0,2,2,0
1318_7786,1318,7786,0.0,0.0,0.0,1,1,0
1318_7789,1318,7789,0.0,0.0,2.0,1,1,0
1319_7724,1319,7724,0.0,0.0,10.0,1,1,0
1319_7743,1319,7743,0.0,0.0,1.0,1,1,0
1319_7759,1319,7759,6.2290287892134245e-06,0.0,1.25,3,4,0
1319_7760,1319,7760,3.1282039700156636e-13,0.0,0.5,2,2,0
1319_7761,1319,7761,0.005585985434031738,0.0,2.8333333333333335,5,6,0
1319_7762,1319,7762,0.0,0.0,0.0,1,1,0
1319_7764,1319,7764,0.28702306782782105,0.0,1.2307692307692308,11,26,1
1319_7765,1319,7765,0.0118431172961758,0.0,1.2,1,5,0
1319_7766,1319,7766,0.003373651907639904,0.0,1.1666666666666667,3,6,0
1319_7767,1319,7767,0.0,0.0,10.0,1,1,0
1319_7768,1319,7768,1.2207017217670137,0.0,1.4202334630350195,60,257,2
1319_7769,1319,7769,6.086496601680753e-06,0.0,0.8,1,5,0
1319_7770,1319,7770,0.9000390758438672,0.0,1.2,22,55,2
1319_7771,1319,7771,7.995992679794352e-30,0.0,3.0,3,3,0
1319_7846,1319,7846,0.0,0.0,1.0,1,1,0
131_773,131,773,0.3506351243920379,0.0,1.0,2,8,0
1320_7681,1320,7681,3.049193660023081,0.0,1.5633587786259542,87,655,2
1320_7723,1320,7723,0.0,0.0,0.0,1,1,0
1320_7733,1320,7733,0.0410424993119494,0.0,1.0,1,2,0
1320_7756,1320,7756,0.0,0.0,2.0,1,1,0
1320_7759,1320,7759,0.0,0.0,1.0,1,1,0
1320_7760,1320,7760,1.1748491687264084e-21,0.0,0.5,2,2,0
1320_7762,1320,7762,0.0,0.0,3.0,1,1,0
1320_7763,1320,7763,3.063271192993191e-07,0.0,1.0,3,3,0
1320_7764,1320,7764,0.0521924159179017,0.0,0.6666666666666666,2,3,0
1320_7765,1320,7765,0.21337469781689514,0.0,1.1176470588235294,3,17,1
1320_7766,1320,7766,0.209077198347933,0.0,1.25,5,8,0
1320_7767,1320,7767,0.0,0.0,1.0,1,1,0
1320_7769,1320,7769,3.837138093483476e-12,0.0,1.25,4,4,0
1320_7770,1320,7770,0.3045401377130565,0.0,1.3333333333333333,4,6,0
1320_7771,1320,7771,0.20783163412625147,0.0,1.3333333333333333,5,6,0
1320_7772,1320,7772,0.0,0.0,7.0,1,1,0
1321_7715,1321,7715,0.0,0.0,2.0,1,1,0
1321_7721,1321,7721,0.027361666207966266,0.0,1.0,2,3,0
1321_7723,1321,7723,0.0,0.0,1.0,1,1,0
1321_7731,1321,7731,0.0,0.0,1.0,1,1,0
1321_7732,1321,7732,5.384140941292154e-107,0.0,1.0,2,2,0
1321_7756,1321,7756,0.0,0.0,0.0,1,1,0
1321_7760,1321,7760,0.5824715944743409,0.0,1.0,17,26,1
1321_7763,1321,7763,0.0,0.0,3.0,1,1,0
1321_7764,1321,7764,5.727815919772187e-17,0.0,0.6666666666666666,2,3,0
1321_7765,1321,7765,2.1854472884434904e-29,0.0,1.5,2,2,0
1321_7766,1321,7766,0.32969344887295693,0.0,1.25,7,8,0
1321_7767,1321,7767,0.17858808479970492,0.0,1.12,4,25,1
1321_7768,1321,7768,0.5,0.0,1.0,1,2,0
1321_7769,1321,7769,6.250764331933713e-10,0.0,0.0,2,2,0
1321_7771,1321,7771,0.0,0.0,1.0,1,1,0
1321_7773,1321,7773,0.00075171959648875,0.0,4.5,2,2,0
1321_7774,1321,7774,0.0,0.0,4.0,1,1,0
1322_7713,1322,7713,0.0,0.0,1.0,1,1,0
1322_7725,1322,7725,0.0,0.0,2.0,1,1,0
1322_7754,1322,7754,1.7405534199521552e-57,0.0,0.5,2,2,0
1322_7760,1322,7760,0.0,0.0,0.0,1,1,0
1322_7767,1322,7767,0.0,0.0,2.0,1,1,0
1322_7768,1322,7768,0.007476723883601434,0.0,1.0,1,5,0
1322_7769,1322,7769,0.0,0.0,1.0,1,1,0
1322_7770,1322,7770,0.1591161168527278,0.0,1.05,4,20,1
1322_7771,1322,7771,0.0,0.0,1.0,1,1,0
1322_7772,1322,7772,0.0,0.0,1.0,1,1,0
1322_7773,1322,7773,0.004092446634356133,0.0,0.3333333333333333,3,3,0
1322_7774,1322,7774,0.14375083527198007,0.0,1.5714285714285714,4,7,0
1323_7723,1323,7723,0.0,0.0,1.0,1,1,0
1323_7725,1323,7725,0.0,0.0,0.0,1,1,0
1323_7733,1323,7733,0.0,0.0,1.0,1,1,0
1323_7769,1323,7769,0.16455354393153784,0.0,1.0,4,7,0
1323_7770,1323,7770,0.01509869171115925,0.0,1.0,2,2,0
1323_7772,1323,7772,0.0,0.0,1.0,1,1,0
